Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
26285	370.9933	0	0	0	0	0	0	-1.398334	-0.2459766	8.5	-0.00923973	0.09792092	0.05	21	21	3	-0.0312572	-0.0005105387	-0.02787159	0.02695466	-5.92148E-05	-0.02551687	-0.01940926	-0.0004186801	-0.02739233	-0.01940926	-0.0004186801	-0.02739233	1	1	0	0	0.4934176	0.509349	0.5	0.3775487	0.4864869	0.5	-0.01112975	0.117951	0.9929571	0
26286	371.0116	0	0	0	0	0	0	-1.406137	-0.242087	8.5	-0.009705129	0.09796012	0.05	21	21	3	-0.03125321	-0.0005078554	-0.02788917	0.02695466	-5.92148E-05	-0.02551687	-0.01891411	-0.0004127512	-0.02738628	-0.01891411	-0.0004127512	-0.02738628	1	1	0	0	0.4934476	0.5092263	0.5	0.3776035	0.4865839	0.5	-0.0116902	0.1179968	0.9929451	0
26287	371.0278	0	0	0	0	0	0	-1.416246	-0.2427709	8.5	-0.01074563	0.0977093	0.05	21	21	3	-0.03125036	-0.0005091971	-0.02789148	0.0269554	-6.844131E-06	-0.02574529	-0.01961782	-0.0004088008	-0.02746256	-0.01961782	-0.0004088008	-0.02746256	1	1	0	0	0.493364	0.5092277	0.5	0.3771437	0.4854622	0.5	-0.01294379	0.117697	0.9929652	0
26288	371.0452	0	0	0	0	0	0	-1.439566	-0.2453647	8.5	-0.0108477	0.09737889	0.05	21	21	3	-0.03124886	-0.0005116582	-0.02789148	0.02695569	2.844238E-06	-0.02578146	-0.01314402	-0.0003516194	-0.02723514	-0.01314402	-0.0003516194	-0.02723514	1	1	0	0	0.493364	0.5092275	0.5	0.3771237	0.4853131	0.5	-0.01306734	0.1173043	0.9930101	0
26289	371.0606	0	0	0	0	0	0	-1.441696	-0.2470215	8.5	-0.01091966	0.09724894	0.05	21	21	3	-0.0312502	-0.0005127778	-0.02788917	0.02695817	9.576399E-06	-0.02580518	-0.01296031	-0.0003486467	-0.02723435	-0.01296031	-0.0003486467	-0.02723435	1	1	0	0	0.493313	0.509254	0.5	0.3771532	0.4851936	0.5	-0.01315424	0.1171498	0.9930271	0
26290	371.0779	0	0	0	0	0	0	-1.451279	-0.2541554	8.5	-0.01181194	0.09663664	0.05	21	21	3	-0.03125231	-0.0005141425	-0.02787159	0.02697548	5.209458E-05	-0.02605524	-0.01297489	-0.0003364034	-0.02730145	-0.01297489	-0.0003364034	-0.02730145	1	1	0	0	0.4932827	0.5094116	0.5	0.3768358	0.4839785	0.5	-0.01423013	0.1164205	0.9930981	0
26291	371.094	0	0	0	0	0	0	-1.45416	-0.2552482	8.5	-0.01199367	0.09658588	0.05	21	21	3	-0.03125321	-0.0005181647	-0.02785756	0.02697955	5.247938E-05	-0.02605524	-0.01288722	-0.0003381896	-0.02728913	-0.01288722	-0.0003381896	-0.02728913	1	1	0	0	0.493218	0.5095537	0.5	0.37699	0.4839691	0.5	-0.01444912	0.1163598	0.993102	0
26292	371.1121	0	0	0	0	0	0	-1.449203	-0.2446835	8.5	-0.01185452	0.09757233	0.05	21	21	3	-0.03125332	-0.0005242568	-0.02785756	0.02698606	5.247938E-05	-0.02605524	-0.01406953	-0.0003540882	-0.02732578	-0.01406953	-0.0003540882	-0.02732578	1	1	0	0	0.4932584	0.5095549	0.5	0.3771587	0.4839281	0.5	-0.01427953	0.1175322	0.9929664	0
26293	371.1277	0	0	0	0	0	0	-1.437122	-0.2254363	8.5	-0.01095626	0.09938576	0.05	21	21	3	-0.03125332	-0.0005357574	-0.02786666	0.02698606	5.247938E-05	-0.02605524	-0.01489063	-0.0003704889	-0.02735773	-0.01489063	-0.0003704889	-0.02735773	1	1	0	0	0.4934081	0.5095088	0.5	0.377281	0.4839269	0.5	-0.0131943	0.1196873	0.9927239	0
26294	371.1458	0	0	0	0	0	0	-1.435568	-0.2324809	8.5	-0.01072313	0.09864495	0.05	21	21	3	-0.03125332	-0.0005363632	-0.02786922	0.026991	5.247938E-05	-0.02605524	-0.01458705	-0.0003678693	-0.02735016	-0.01458705	-0.0003678693	-0.02735016	1	1	0	0	0.4934698	0.5095764	0.5	0.377392	0.4842477	0.5	-0.01291497	0.1188083	0.9928333	0
26295	371.1621	0	0	0	0	0	0	-1.434709	-0.2383833	8.5	-0.01068546	0.09796712	0.05	21	21	3	-0.03125421	-0.0005371136	-0.02786666	0.0269933	5.209458E-05	-0.02604393	-0.01465413	-0.0003691939	-0.0273472	-0.01465413	-0.0003691939	-0.0273472	1	1	0	0	0.4934652	0.5096184	0.5	0.3774311	0.48462	0.5	-0.01287086	0.1180034	0.9929298	0
26296	371.1793	0	0	0	0	0	0	-2.001745	-0.3515226	8.5	-0.06375569	0.0871115	0.05	21	21	3	-0.03149673	-0.0003840225	-0.02861921	0.02670456	-0.0002013751	-0.02510741	-0.01418207	-0.0003296856	-0.02757446	-0.01418207	-0.0003296856	-0.02757446	1	1	0	0	0.4764945	0.5080366	0.5	0.3614397	0.4918761	0.5	-0.07668709	0.1047801	0.9915344	0
26297	371.1961	0	0	0	0	0	0	-2.599395	-0.3830389	8.5	-0.11877	0.08438144	0.05	21	21	3	-0.0317622	-0.000274957	-0.02928694	0.02635011	-0.000190277	-0.02538703	-0.01447401	-0.0002497651	-0.02812673	-0.01447401	-0.0002497651	-0.02812673	1	1	0	0	0.4584959	0.5054377	0.5	0.3414118	0.4931335	0.5	-0.1418806	0.1008006	0.9847381	0
26298	371.2122	0	0	0	0	0	0	-3.584321	-0.4143099	8.5	-0.2046873	0.08180147	0.05	21	21	3	-0.03233449	-0.0004503487	-0.02900648	0.02560142	-0.0003505454	-0.02517852	-0.008305989	-0.000408956	-0.02741886	-0.008305989	-0.000408956	-0.02741886	1	1	0	0	0.4252839	0.5124376	0.5	0.3076791	0.4985849	0.5	-0.2398776	0.09586498	0.9660583	0
26299	371.232	0	0	0	0	0	0	-4.095578	-0.5732771	8.5	-0.2459766	0.06743114	0.05	21	21	3	-0.03259562	-0.0003936558	-0.02959695	0.02529327	-0.0003953275	-0.02541539	-0.0006513901	-0.0003945782	-0.02728949	-0.0006513901	-0.0003945782	-0.02728949	1	1	0	0	0.4109814	0.5164177	0.5	0.2902313	0.5007889	0.5	-0.2850609	0.07814556	0.9553185	0
26300	371.2479	0	0	0	0	0	0	-4.101798	-0.5866247	8.5	-0.2470081	0.06625301	0.05	21	21	3	-0.03261229	-0.0004779226	-0.02918105	0.02531286	-0.0004013126	-0.02540612	-0.002347405	-0.0004378953	-0.02720872	-0.002347405	-0.0004378953	-0.02720872	1	1	0	0	0.4095609	0.5189744	0.5	0.2918688	0.5010343	0.5	-0.2861888	0.07676212	0.9550934	0
26301	371.2635	0	0	0	0	0	0	-4.062611	-0.7042381	8.5	-0.251761	0.05842528	0.05	21	21	3	-0.03265002	-0.0005307337	-0.02890328	0.02531286	-0.0004145349	-0.02537394	-0.02455633	-0.0005145082	-0.02841045	-0.02455633	-0.0005145082	-0.02841045	1	1	0	0	0.4090877	0.5196524	0.5	0.2918929	0.5011948	0.5	-0.2914229	0.06762949	0.9542007	0
26302	371.2793	0	0	0	0	0	0	-4.053593	-0.6998942	8.5	-0.2494366	0.05597274	0.05	21	21	3	-0.03266335	-0.0005266023	-0.02892224	0.02531527	-0.0004177981	-0.0253648	-0.02349247	-0.000509392	-0.02835954	-0.02349247	-0.000509392	-0.02835954	1	1	0	0	0.4090996	0.5199681	0.5	0.2916055	0.5018878	0.5	-0.2890124	0.06485342	0.9551262	0
26303	371.295	0	0	0	0	0	0	-4.038823	-0.6843662	8.5	-0.248297	0.05739573	0.05	21	21	3	-0.03267137	-0.0005224709	-0.02894121	0.02531768	-0.0004210613	-0.02535567	-0.0233462	-0.0005061633	-0.02836462	-0.0233462	-0.0005061633	-0.02836462	1	1	0	0	0.4091195	0.5194523	0.5	0.291318	0.502582	0.5	-0.2877704	0.0665203	0.9553864	0
26304	371.3109	0	0	0	0	0	0	-4.052544	-0.6836288	8.5	-0.2495794	0.05754016	0.05	21	21	3	-0.03266849	-0.0004779226	-0.02918105	0.02531796	-0.0004212295	-0.02534694	-0.02330164	-0.0004687647	-0.02856171	-0.02330164	-0.0004687647	-0.02856171	1	1	0	0	0.4087467	0.5181516	0.5	0.2911988	0.5026272	0.5	-0.2891295	0.06665837	0.9549664	0
26305	371.3273	0	0	0	0	0	0	-4.044325	-0.6990705	8.5	-0.2496917	0.05622758	0.05	21	21	3	-0.03266855	-0.0004674717	-0.02923572	0.02534559	-0.0004653006	-0.02516469	-0.02613506	-0.0004672272	-0.02877724	-0.02613506	-0.0004672272	-0.02877724	1	1	0	0	0.408825	0.5179405	0.5	0.2916122	0.5035874	0.5	-0.2892777	0.06514186	0.9550261	0
26306	371.3451	0	0	0	0	0	0	-4.062585	-0.702059	8.5	-0.2512319	0.05612186	0.05	21	21	3	-0.03266855	-0.0004456865	-0.02934858	0.02537533	-0.0005099523	-0.02497672	-0.02638459	-0.000452644	-0.02887528	-0.02638459	-0.000452644	-0.02887528	1	1	0	0	0.4085414	0.5173227	0.5	0.2919709	0.504885	0.5	-0.2909138	0.06498627	0.9545397	0
26307	371.3622	0	0	0	0	0	0	-4.038729	-0.709489	8.5	-0.2494896	0.05556766	0.05	21	21	3	-0.03266849	-0.000434352	-0.02940679	0.02537744	-0.0005094482	-0.024971	-0.02807692	-0.0004402923	-0.0290559	-0.02807692	-0.0004402923	-0.0290559	1	1	0	0	0.4087792	0.5169211	0.5	0.2919175	0.505169	0.5	-0.2890774	0.06438488	0.9551381	0
26308	371.3788	0	0	0	0	0	0	-4.090253	-0.6721512	8.5	-0.2509505	0.05918472	0.05	21	21	3	-0.03266847	-0.0004313975	-0.02942055	0.02537936	-0.0005094099	-0.02497034	-0.01913167	-0.0004495901	-0.02838276	-0.01913167	-0.0004495901	-0.02838276	1	1	0	0	0.4086465	0.5168731	0.5	0.2919836	0.5049642	0.5	-0.2905467	0.06852317	0.9544041	0
26309	371.394	0	0	0	0	0	0	-4.115604	-0.6714698	8.5	-0.2523815	0.05934495	0.05	21	21	3	-0.03266805	-0.000424892	-0.02945132	0.02538157	-0.0005091706	-0.02496944	-0.01732575	-0.0004471665	-0.02826678	-0.01732575	-0.0004471665	-0.02826678	1	1	0	0	0.4083996	0.5167884	0.5	0.291931	0.5050946	0.5	-0.2920587	0.06867465	0.9539315	0
26310	371.4092	0	0	0	0	0	0	-4.106014	-0.6854025	8.5	-0.2524919	0.05812333	0.05	21	21	3	-0.03266766	-0.0004139021	-0.02949235	0.02538434	-0.0005089695	-0.02496753	-0.02071397	-0.0004334777	-0.02856063	-0.02071397	-0.0004334777	-0.02856063	1	1	0	0	0.408322	0.5164562	0.5	0.2919217	0.5050226	0.5	-0.2922038	0.06726494	0.9539877	0
26311	371.4259	0	0	0	0	0	0	-4.114317	-0.6853464	8.5	-0.2527138	0.05817554	0.05	21	21	3	-0.03266766	-0.0004061094	-0.02952539	0.02538603	-0.0005089695	-0.02496681	-0.01955	-0.0004293514	-0.02849535	-0.01955	-0.0004293514	-0.02849535	1	1	0	0	0.4082825	0.5163254	0.5	0.291923	0.5050262	0.5	-0.2924374	0.06732003	0.9539121	0
26312	371.4418	0	0	0	0	0	0	-4.119267	-0.6895511	8.5	-0.2529413	0.05778933	0.05	21	21	3	-0.03266513	-0.0003757034	-0.02965502	0.02538852	-0.0005089695	-0.02496396	-0.01920277	-0.0004066072	-0.02856719	-0.01920277	-0.0004066072	-0.02856719	1	1	0	0	0.4082181	0.5155649	0.5	0.2919284	0.5050406	0.5	-0.2926869	0.06686997	0.9538673	0
26313	371.4588	0	0	0	0	0	0	-4.110013	-0.6933453	8.5	-0.2522407	0.05737296	0.05	21	21	3	-0.03266283	-0.000358219	-0.02972787	0.02538852	-0.0005083465	-0.02496396	-0.01955076	-0.0003921283	-0.02865185	-0.01955076	-0.0003921283	-0.02865185	1	1	0	0	0.4083458	0.5151671	0.5	0.2919482	0.5047876	0.5	-0.2919547	0.06640606	0.954124	0
26314	371.4745	0	0	0	0	0	0	-4.10489	-0.6965144	8.5	-0.2515815	0.05699489	0.05	21	21	3	-0.03265972	-0.0003413856	-0.02979758	0.02538852	-0.0005061217	-0.02496396	-0.01901625	-0.0003801046	-0.0286615	-0.01901625	-0.0003801046	-0.0286615	1	1	0	0	0.4084683	0.5147848	0.5	0.2921166	0.5047847	0.5	-0.2912651	0.06598505	0.9543641	0
26315	371.4899	0	0	0	0	0	0	-4.08848	-0.6844606	8.5	-0.2502389	0.05796978	0.05	21	21	3	-0.03265781	-0.0003247196	-0.02986809	0.02538852	-0.0005037628	-0.02496396	-0.01915861	-0.0003663578	-0.02872759	-0.01915861	-0.0003663578	-0.02872759	1	1	0	0	0.4087193	0.514291	0.5	0.292185	0.5039533	0.5	-0.2898198	0.06713898	0.9547235	0
26316	371.5079	0	0	0	0	0	0	-4.052564	-0.7093798	8.5	-0.2499751	0.05762194	0.05	21	21	3	-0.03265671	-0.0003006626	-0.02995154	0.02538852	-0.0004950455	-0.02496919	-0.01736428	-0.0003518742	-0.0286389	-0.01736428	-0.0003518742	-0.0286389	1	1	0	0	0.4087403	0.5138505	0.5	0.2922658	0.5037546	0.5	-0.2895477	0.06674384	0.9548338	0
26317	371.5281	0	0	0	0	0	0	-4.084476	-0.668904	8.5	-0.2475708	0.05917229	0.05	21	21	3	-0.03265671	-0.0003006626	-0.02995154	0.02535026	-0.0004115828	-0.02529429	-0.01198999	-0.0003401813	-0.02829225	-0.01198999	-0.0003401813	-0.02829225	1	1	0	0	0.4087403	0.5138505	0.5	0.2918683	0.5019949	0.5	-0.2869582	0.06858635	0.9554847	0
26318	371.5451	0	0	0	0	0	0	-4.082915	-0.6549263	8.5	-0.2470548	0.06047446	0.05	21	21	3	-0.03265671	-0.0003006626	-0.02995154	0.02535026	-0.0004052318	-0.02531816	-0.01050189	-0.0003406011	-0.02818189	-0.01050189	-0.0003406011	-0.02818189	1	1	0	0	0.4087405	0.5138294	0.5	0.2920541	0.5016149	0.5	-0.2863793	0.07010036	0.9555484	0
26319	371.561	0	0	0	0	0	0	-4.073747	-0.6384573	8.5	-0.2455647	0.06195495	0.05	21	21	3	-0.03265671	-0.0003006626	-0.02995154	0.02535026	-0.0004037679	-0.02534623	-0.007941423	-0.0003445931	-0.02798934	-0.007941423	-0.0003445931	-0.02798934	1	1	0	0	0.4091288	0.5138339	0.5	0.2920009	0.5014759	0.5	-0.2847578	0.07184318	0.9559035	0
26320	371.5769	0	0	0	0	0	0	-4.052755	-0.6576152	8.5	-0.2444699	0.06023882	0.05	21	21	3	-0.03265722	-0.0003006626	-0.02995154	0.02535026	-0.0004037679	-0.02534623	-0.01030784	-0.0003403875	-0.02817718	-0.01030784	-0.0003403875	-0.02817718	1	1	0	0	0.4093614	0.513846	0.5	0.2920163	0.50159	0.5	-0.2836305	0.06988824	0.9563835	0
26321	371.5927	0	0	0	0	0	0	-4.055937	-0.654703	8.5	-0.2447886	0.06056384	0.05	21	21	3	-0.03265905	-0.0003141808	-0.02989371	0.02535026	-0.0004037679	-0.02534623	-0.0104606	-0.0003484631	-0.02815352	-0.0104606	-0.0003484631	-0.02815352	1	1	0	0	0.4092596	0.514162	0.5	0.2920659	0.501574	0.5	-0.283963	0.0702561	0.9562579	0
26322	371.6128	0	0	0	0	0	0	-4.052948	-0.6423212	8.5	-0.2437149	0.06170136	0.05	21	21	3	-0.03266304	-0.0003337346	-0.02980569	0.02535082	-0.0004037679	-0.02534623	-0.007984059	-0.0003635266	-0.02790865	-0.007984059	-0.0003635266	-0.02790865	1	1	0	0	0.4095285	0.514652	0.5	0.2920676	0.5016956	0.5	-0.2827908	0.07159423	0.956506	0
26323	371.629	0	0	0	0	0	0	-4.142815	-0.4588847	8.5	-0.2529345	0.07870048	0.05	21	21	3	-0.03257868	-4.641998E-06	-0.03082026	0.02529361	-0.0002705417	-0.02538421	-0.01035225	-0.0001067634	-0.02873249	-0.01035225	-0.0001067634	-0.02873249	1	1	0	0	0.4090858	0.5022357	0.5	0.2901321	0.4940901	0.5	-0.292122	0.09089368	0.9520521	0
26324	371.6451	0	0	0	0	0	0	-4.211546	-0.2510687	8.5	-0.2556466	0.09784108	0.05	21	21	3	-0.0325557	0.0002165447	-0.03128942	0.02524828	-0.000108043	-0.02560948	0.001881237	2.317035E-05	-0.02790557	0.001881237	2.317035E-05	-0.02790557	1	1	0	0	0.4098821	0.494887	0.5	0.2864557	0.4879823	0.5	-0.2943218	0.1126428	0.9490449	0
26325	371.6603	0	0	0	0	0	0	-4.072104	-0.3195441	8.5	-0.2426864	0.09137785	0.05	21	21	3	-0.03258004	0.0001573703	-0.03109291	0.02526168	-0.0001361895	-0.02553046	0.003547372	-2.598446E-05	-0.02761866	0.003547372	-2.598446E-05	-0.02761866	1	1	0	0	0.4108281	0.4966357	0.5	0.289607	0.4899006	0.5	-0.2808342	0.1057415	0.9539135	0
26326	371.6763	0	0	0	0	0	0	-4.135804	-0.2761809	8.5	-0.2485679	0.09531488	0.05	21	21	3	-0.03259755	0.0001187302	-0.03091138	0.02525986	-0.0001256681	-0.02558688	0.002653954	-3.017744E-05	-0.02766726	0.002653954	-3.017744E-05	-0.02766726	1	1	0	0	0.4100096	0.4965352	0.5	0.2885082	0.4886669	0.5	-0.2869447	0.1100307	0.9516071	0
26327	371.6956	0	0	0	0	0	0	-4.109047	-0.3370183	8.5	-0.2479616	0.08957323	0.05	21	21	3	-0.03260426	0.0001060661	-0.0308309	0.02526221	-0.0001174708	-0.02562847	-0.00336519	-6.8838E-06	-0.02820219	-0.00336519	-6.8838E-06	-0.02820219	1	1	0	0	0.4098897	0.4967851	0.5	0.2885007	0.4892271	0.5	-0.2865051	0.1034966	0.9524722	0
26328	371.713	0	0	0	0	0	0	-4.08506	-0.3501191	8.5	-0.2472239	0.0882792	0.05	21	21	3	-0.03260934	9.813945E-05	-0.03079194	0.02526557	-0.0001209889	-0.02562835	-0.007524305	3.161464E-06	-0.02855386	-0.007524305	3.161464E-06	-0.02855386	1	1	0	0	0.4098197	0.4970037	0.5	0.2887146	0.4891399	0.5	-0.2857664	0.102042	0.9528511	0
26329	371.7299	0	0	0	0	0	0	-4.077294	-0.3519573	8.5	-0.2472581	0.0904988	0.05	21	21	3	-0.03261537	7.707272E-05	-0.03070389	0.02526771	-0.0001175574	-0.02564318	-0.004851863	-1.628126E-05	-0.02827653	-0.004851863	-1.628126E-05	-0.02827653	1	1	0	0	0.4096616	0.4975261	0.5	0.2888566	0.4888666	0.5	-0.2857269	0.1045787	0.9525878	0
26330	371.7462	0	0	0	0	0	0	-4.095727	-0.3296781	8.5	-0.2473543	0.09055124	0.05	21	21	3	-0.03261963	6.259164E-05	-0.03063977	0.02526784	-0.0001153201	-0.02564331	-0.004080308	-2.512131E-05	-0.02817645	-0.004080308	-2.512131E-05	-0.02817645	1	1	0	0	0.4095677	0.4978692	0.5	0.2888675	0.4890297	0.5	-0.2858271	0.1046354	0.9525515	0
26331	371.7619	0	0	0	0	0	0	-4.07744	-0.3477763	8.5	-0.247338	0.08905532	0.05	21	21	3	-0.03262389	4.811057E-05	-0.03057565	0.02526799	-0.0001152335	-0.0256481	-0.00898856	-1.857736E-05	-0.02856389	-0.00898856	-1.857736E-05	-0.02856389	1	1	0	0	0.4094739	0.4982119	0.5	0.288868	0.4888986	0.5	-0.2858611	0.1029258	0.9527276	0
26332	371.778	0	0	0	0	0	0	-4.089104	-0.3242782	8.5	-0.2472737	0.09131967	0.05	21	21	3	-0.03262747	3.803882E-05	-0.03054037	0.02526827	-0.0001128115	-0.02566991	-0.005266465	-3.325167E-05	-0.02823864	-0.005266465	-3.325167E-05	-0.02823864	1	1	0	0	0.4094108	0.4984098	0.5	0.2888976	0.4887338	0.5	-0.285715	0.1055163	0.9524879	0
26333	371.7944	0	0	0	0	0	0	-4.075583	-0.3426058	8.5	-0.2472464	0.08970609	0.05	21	21	3	-0.03262752	3.744587E-05	-0.03053521	0.0252684	-0.0001104761	-0.02568693	-0.008855446	-2.329092E-05	-0.0285445	-0.008855446	-2.329092E-05	-0.0285445	1	1	0	0	0.4094514	0.4984546	0.5	0.2888039	0.4886021	0.5	-0.2857417	0.103673	0.9526823	0
26334	371.8101	0	0	0	0	0	0	-4.076191	-0.3393357	8.5	-0.2469645	0.09042567	0.05	21	21	3	-0.03262765	3.574615E-05	-0.03052307	0.02526863	-0.0001094268	-0.02570209	-0.009058338	-2.33531E-05	-0.02856048	-0.009058338	-2.33531E-05	-0.02856048	1	1	0	0	0.409458	0.4983242	0.5	0.2888964	0.4885186	0.5	-0.2854178	0.1045053	0.9526885	0
26335	371.8255	0	0	0	0	0	0	-4.064003	-0.3312946	8.5	-0.2468536	0.09093031	0.05	21	21	3	-0.03262756	3.685293E-05	-0.03053004	0.02526917	-0.0001088524	-0.02570521	-0.01009704	-1.984831E-05	-0.02865246	-0.01009704	-1.984831E-05	-0.02865246	1	1	0	0	0.4094956	0.4981034	0.5	0.2888888	0.4883914	0.5	-0.2852826	0.1050859	0.9526651	0
26336	371.8418	0	0	0	0	0	0	-4.038852	-0.3264003	8.5	-0.2448848	0.09109148	0.05	21	21	3	-0.03262756	3.685293E-05	-0.03053004	0.02527141	-0.0001088524	-0.02570521	-0.01120886	-1.704817E-05	-0.02874518	-0.01120886	-1.704817E-05	-0.02874518	1	1	0	0	0.4097284	0.4979229	0.5	0.2893962	0.4883821	0.5	-0.2831849	0.1053382	0.9532629	0
26337	371.8576	0	0	0	0	0	0	-4.042099	-0.3228648	8.5	-0.245049	0.09181407	0.05	21	21	3	-0.03262756	3.685293E-05	-0.03053004	0.02527345	-0.0001088524	-0.02570521	-0.0096691	-2.092102E-05	-0.02861694	-0.0096691	-2.092102E-05	-0.02861694	1	1	0	0	0.4097284	0.4979229	0.5	0.289396	0.4883678	0.5	-0.2833345	0.1061587	0.9531274	0
26338	371.8744	0	0	0	0	0	0	-4.037586	-0.315921	8.5	-0.2442483	0.0925204	0.05	21	21	3	-0.03262756	3.685293E-05	-0.03053004	0.02527559	-0.0001088524	-0.02570521	-0.008074977	-2.493027E-05	-0.02848418	-0.008074977	-2.493027E-05	-0.02848418	1	1	0	0	0.4098023	0.4979052	0.5	0.2896619	0.4883632	0.5	-0.2824582	0.1069942	0.9532942	0
26339	371.8902	0	0	0	0	0	0	-4.033134	-0.3135592	8.5	-0.2441738	0.09280476	0.05	21	21	3	-0.03262747	3.803882E-05	-0.03054037	0.02527821	-0.0001088524	-0.02570521	-0.008938083	-2.20548E-05	-0.0285623	-0.008938083	-2.20548E-05	-0.0285623	1	1	0	0	0.4098225	0.497656	0.5	0.289745	0.4883617	0.5	-0.2823688	0.1073218	0.9532838	0
26340	371.9081	0	0	0	0	0	0	-4.039236	-0.322521	8.5	-0.2445914	0.09204246	0.05	21	21	3	-0.03262374	4.954631E-05	-0.0305628	0.0252817	-0.0001094268	-0.02570209	-0.008870627	-1.566529E-05	-0.02856891	-0.008870627	-1.566529E-05	-0.02856891	1	1	0	0	0.4098729	0.4975314	0.5	0.289751	0.4883776	0.5	-0.2828398	0.1064358	0.9532434	0
26341	371.925	0	0	0	0	0	0	-4.029859	-0.3475336	8.5	-0.2440784	0.08988594	0.05	21	21	3	-0.03261647	7.596484E-05	-0.03067575	0.02528882	-0.0001113144	-0.02561692	-0.01028535	3.74078E-06	-0.02872482	-0.01028535	3.74078E-06	-0.02872482	1	1	0	0	0.4102041	0.4969022	0.5	0.2899851	0.4886872	0.5	-0.282368	0.1039867	0.9536535	0
26342	371.9411	0	0	0	0	0	0	-4.027266	-0.3424302	8.5	-0.2431737	0.09039427	0.05	21	21	3	-0.03261518	8.025865E-05	-0.03068057	0.02528952	-0.000111501	-0.02561594	-0.008113732	-8.813665E-07	-0.02853755	-0.008113732	-8.813665E-07	-0.02853755	1	1	0	0	0.4105511	0.4968791	0.5	0.2899868	0.4886927	0.5	-0.2813872	0.1045993	0.9538765	0
26343	371.9568	0	0	0	0	0	0	-4.011462	-0.3403538	8.5	-0.2419436	0.09063844	0.05	21	21	3	-0.03261087	9.223396E-05	-0.03074306	0.02529245	-0.0001136496	-0.02560273	-0.008491252	6.473191E-06	-0.02860185	-0.008491252	6.473191E-06	-0.02860185	1	1	0	0	0.4108305	0.4964654	0.5	0.2902187	0.4886423	0.5	-0.2800674	0.1049206	0.9542295	0
26344	371.9749	0	0	0	0	0	0	-3.994237	-0.3589239	8.5	-0.241541	0.08914391	0.05	21	21	3	-0.03260987	9.223396E-05	-0.03074306	0.02529418	-0.0001171355	-0.02558764	-0.01242003	1.923155E-05	-0.02894548	-0.01242003	1.923155E-05	-0.02894548	1	1	0	0	0.410865	0.4964655	0.5	0.2903343	0.4885706	0.5	-0.2796882	0.1032226	0.9545258	0
26345	371.99	0	0	0	0	0	0	-3.990921	-0.3582853	8.5	-0.24088	0.08905239	0.05	21	21	3	-0.03260901	9.223396E-05	-0.03074306	0.02529634	-0.0001190294	-0.02557709	-0.01183858	1.645459E-05	-0.02889005	-0.01183858	1.645459E-05	-0.02889005	1	1	0	0	0.4111023	0.4964683	0.5	0.2903563	0.4887579	0.5	-0.2789855	0.1031398	0.9547404	0
26346	372.0056	0	0	0	0	0	0	-3.990947	-0.3574013	8.5	-0.2413421	0.08934608	0.05	21	21	3	-0.03260874	9.223396E-05	-0.03074306	0.02530178	-0.000125979	-0.025538	-0.01133076	1.205627E-05	-0.02883057	-0.01133076	1.205627E-05	-0.02883057	1	1	0	0	0.4111023	0.4964683	0.5	0.2904306	0.4889532	0.5	-0.2794691	0.1034609	0.9545642	0
26347	372.0213	0	0	0	0	0	0	-3.983397	-0.3531886	8.5	-0.2406362	0.08997837	0.05	21	21	3	-0.03260874	9.223396E-05	-0.03074306	0.02530842	-0.0001347605	-0.02549897	-0.009753709	2.658319E-06	-0.02867366	-0.009753709	2.658319E-06	-0.02867366	1	1	0	0	0.4111016	0.4965347	0.5	0.2910475	0.4891397	0.5	-0.2786941	0.1042089	0.9547095	0
26348	372.0371	0	0	0	0	0	0	-3.993534	-0.3499175	8.5	-0.2409266	0.09039036	0.05	21	21	3	-0.0326082	9.223396E-05	-0.03074306	0.02530907	-0.0001363715	-0.02549162	-0.009063811	-6.981716E-07	-0.02860826	-0.009063811	-6.981716E-07	-0.02860826	1	1	0	0	0.4110656	0.4965343	0.5	0.291064	0.4891766	0.5	-0.2789903	0.104671	0.9545723	0
