Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
9831	140.7049	0	0	0	0	0	0	0.01302537	0.01988328	8.5	0.001642119	0.1389301	0.05	21	21	3	-0.03457836	-0.003987398	-0.01816909	0.02975785	-0.001117734	-0.0179369	-0.007720907	-0.002789443	-0.01807216	-0.007720907	-0.002789443	-0.01807216	1	1	0	0	0.4096257	0.586404	0.5	0.460108	0.4996266	0.5	0.001964343	0.1661917	0.9860915	0
9832	140.7201	0	0	0	0	0	0	0.00107499	0.02251118	8.5	0.0005107768	0.1391678	0.05	21	21	3	-0.03457836	-0.003987556	-0.01816909	0.02976189	-0.00111143	-0.0179658	-0.007266763	-0.002766679	-0.0180828	-0.007266763	-0.002766679	-0.0180828	1	1	0	0	0.4094685	0.5864399	0.5	0.4601081	0.4996626	0.5	0.000610976	0.1664684	0.9860466	0
9833	140.7342	0	0	0	0	0	0	-0.009016577	0.05050957	8.5	0.0001704391	0.142075	0.05	21	21	3	-0.03457837	-0.00399221	-0.01816498	0.02976618	-0.001103303	-0.01802043	-0.004656171	-0.002648779	-0.01809776	-0.004656171	-0.002648779	-0.01809776	1	1	0	0	0.409466	0.5866784	0.5	0.4603699	0.4996943	0.5	0.0002037551	0.1698466	0.9854705	0
9834	140.7464	0	0	0	0	0	0	-0.02842064	0.05843961	8.5	-0.001496163	0.1429664	0.05	21	21	3	-0.03457841	-0.003992281	-0.01816106	0.02976829	-0.001103303	-0.01802043	-0.003495278	-0.00259674	-0.01809313	-0.003495278	-0.00259674	-0.01809313	1	1	0	0	0.4090746	0.5868531	0.5	0.4603696	0.4996944	0.5	-0.001788292	0.170881	0.9852901	0
9835	140.7604	0	0	0	0	0	0	-0.03464312	0.05917454	8.5	-0.002250685	0.1431285	0.05	21	21	3	-0.03457915	-0.003993056	-0.01815754	0.02977084	-0.001099903	-0.01805107	-0.003470399	-0.002594417	-0.01810607	-0.003470399	-0.002594417	-0.01810607	1	1	0	0	0.4089498	0.5866722	0.5	0.4603722	0.4998562	0.5	-0.002690042	0.1710687	0.9852554	0
9836	140.7736	0	0	0	0	0	0	-0.1115271	-0.04823148	8.5	-0.009160986	0.1325485	0.05	21	21	3	-0.03457933	-0.003993337	-0.01815373	0.0298114	-0.0009053524	-0.01859352	-0.0008462114	-0.002375599	-0.01838413	-0.0008462114	-0.002375599	-0.01838413	1	1	0	0	0.4090763	0.5866741	0.5	0.4605491	0.5001108	0.5	-0.01097157	0.1587454	0.9872586	0
9837	140.7892	0	0	0	0	0	0	-0.07956973	-0.0758464	8.5	-0.007720557	0.1297885	0.05	21	21	3	-0.03457942	-0.004001913	-0.01814058	0.0298114	-0.0009038976	-0.01863326	-0.00613681	-0.002633463	-0.0183582	-0.00613681	-0.002633463	-0.0183582	1	1	0	0	0.4089388	0.5864709	0.5	0.4605428	0.5001459	0.5	-0.009251419	0.1555235	0.9877889	0
9838	140.8019	0	0	0	0	0	0	-0.07798466	-0.07686588	8.5	-0.007720557	0.1297885	0.05	21	21	3	-0.03457942	-0.004001913	-0.01814058	0.0298114	-0.0009038976	-0.01863326	-0.00613681	-0.002633463	-0.0183582	-0.00613681	-0.002633463	-0.0183582	1	1	0	0	0.4089388	0.5864709	0.5	0.4605428	0.5001459	0.5	-0.009251419	0.1555235	0.9877889	0
9839	140.8159	0	0	0	0	0	0	-0.1266201	-0.05634552	8.5	-0.01258794	0.1318422	0.05	21	21	3	-0.03458647	-0.004142011	-0.01757354	0.0298114	-0.0009008896	-0.01864978	-0.006074621	-0.00270702	-0.01805004	-0.006074621	-0.00270702	-0.01805004	1	1	0	0	0.4087479	0.5864918	0.5	0.4603718	0.5003094	0.5	-0.01507704	0.1579123	0.987338	0
9840	140.8309	0	0	0	0	0	0	-0.1271245	-0.06738272	8.5	-0.01235957	0.1308748	0.05	21	21	3	-0.03459015	-0.004143632	-0.01757177	0.0298114	-0.000899787	-0.01865452	-0.00475848	-0.002641039	-0.01807331	-0.00475848	-0.002641039	-0.01807331	1	1	0	0	0.4086699	0.5868278	0.5	0.4605485	0.5005352	0.5	-0.01480627	0.1567828	0.9875221	0
9841	140.8448	0	0	0	0	0	0	-0.1759195	-0.05694708	8.5	-0.01650103	0.1319354	0.05	21	21	3	-0.03459216	-0.004143632	-0.01757177	0.0298114	-0.0008969314	-0.01865685	-0.002221601	-0.002511773	-0.01811715	-0.002221601	-0.002511773	-0.01811715	1	1	0	0	0.4076617	0.5870125	0.5	0.4603753	0.5005381	0.5	-0.01976193	0.1580082	0.98724	0
9842	140.859	0	0	0	0	0	0	-0.1505357	-0.08824709	8.5	-0.01533073	0.1287843	0.05	21	21	3	-0.03461183	-0.004144981	-0.01757177	0.02980973	-0.0008960775	-0.01866121	-0.006245393	-0.002714407	-0.01805148	-0.006245393	-0.002714407	-0.01805148	1	1	0	0	0.40699	0.5871178	0.5	0.4605484	0.5005352	0.5	-0.01837167	0.1543294	0.9878486	0
9843	140.8752	0	0	0	0	0	0	-0.1835148	-0.04032183	8.5	-0.01665744	0.1336706	0.05	21	21	3	-0.03461217	-0.004144981	-0.01757177	0.02980879	-0.0008960775	-0.01866125	0.0002919331	-0.002384683	-0.01816206	0.0002919331	-0.002384683	-0.01816206	1	1	0	0	0.4066867	0.5871142	0.5	0.4606933	0.5005328	0.5	-0.01994258	0.1600329	0.9869102	0
9844	140.8874	0	0	0	0	0	0	-0.1792983	-0.04785955	8.5	-0.01682614	0.1330125	0.05	21	21	3	-0.03461224	-0.004144981	-0.01757177	0.02980879	-0.000895216	-0.01866158	-0.0002790003	-0.002413016	-0.01815258	-0.0002790003	-0.002413016	-0.01815258	1	1	0	0	0.4065925	0.5871659	0.5	0.4606933	0.5005328	0.5	-0.02014701	0.1592643	0.9870304	0
9845	140.8991	0	0	0	0	0	0	-0.1659275	-0.05407804	8.5	-0.01613131	0.1324511	0.05	21	21	3	-0.03461548	-0.004143632	-0.01757354	0.02980851	-0.000895216	-0.01866356	-0.001817307	-0.002489867	-0.01812847	-0.001817307	-0.002489867	-0.01812847	1	1	0	0	0.4065757	0.5871657	0.5	0.4607649	0.5003785	0.5	-0.01931743	0.1586117	0.987152	0
9846	140.9133	0	0	0	0	0	0	-0.1702329	-0.04198489	8.5	-0.01633632	0.1339066	0.05	21	21	3	-0.03461577	-0.004143632	-0.01761728	0.02980809	-0.000895216	-0.01866356	0.0002452078	-0.002385852	-0.01818345	0.0002452078	-0.002385852	-0.01818345	1	1	0	0	0.4065753	0.5872039	0.5	0.4606933	0.5005327	0.5	-0.0195574	0.1603094	0.9868731	0
9847	140.9269	0	0	0	0	0	0	-0.1858291	-0.02759498	8.5	-0.01742714	0.1357097	0.05	21	21	3	-0.03461615	-0.004144981	-0.01761917	0.02980804	-0.0008931007	-0.01866647	0.002886789	-0.00225198	-0.01822883	0.002886789	-0.00225198	-0.01822883	1	1	0	0	0.4062822	0.587221	0.5	0.4606933	0.5005327	0.5	-0.02085548	0.1624071	0.9865034	0
9848	140.9413	0	0	0	0	0	0	-0.1973052	-0.0138914	8.5	-0.01822346	0.1373319	0.05	21	21	3	-0.03461667	-0.004147762	-0.01763382	0.02980797	-0.0008930896	-0.01867046	0.004812875	-0.002155819	-0.01826827	0.004812875	-0.002155819	-0.01826827	1	1	0	0	0.4062608	0.5872651	0.5	0.4605655	0.5005583	0.5	-0.0218011	0.164293	0.9861706	0
9849	140.9548	0	0	0	0	0	0	-0.2225162	0.01260781	8.5	-0.01961548	0.1403839	0.05	21	21	3	-0.03461789	-0.004144981	-0.0176374	0.02980759	-0.0008930896	-0.01867046	0.009315932	-0.001927411	-0.01834187	0.009315932	-0.001927411	-0.01834187	1	1	0	0	0.4060835	0.5873085	0.5	0.4604487	0.5005604	0.5	-0.02345131	0.1678361	0.9855359	0
9850	140.9693	0	0	0	0	0	0	-0.2414687	0.03153723	8.5	-0.0202508	0.14253	0.05	21	21	3	-0.03462002	-0.004144981	-0.01763775	0.02980598	-0.0008930896	-0.01867046	0.01392536	-0.001694661	-0.0184159	0.01392536	-0.001694661	-0.0184159	1	1	0	0	0.4059202	0.5879977	0.5	0.460449	0.5005839	0.5	-0.02419993	0.1703249	0.9850907	0
9851	140.9836	0	0	0	0	0	0	-0.246051	0.03482109	8.5	-0.02061003	0.1430265	0.05	21	21	3	-0.03462002	-0.004143476	-0.0176381	0.02980552	-0.0008930896	-0.01867046	0.01457867	-0.001661312	-0.01842646	0.01457867	-0.001661312	-0.01842646	1	1	0	0	0.4056311	0.5879943	0.5	0.460449	0.5005839	0.5	-0.02462646	0.1708992	0.9849807	0
9852	141.0034	0	0	0	0	0	0	-0.1839541	0.01345456	8.5	-0.01465708	0.1410344	0.05	21	21	3	-0.03462149	-0.00414347	-0.01764013	0.02976318	-0.0008870157	-0.01866969	0.01405906	-0.0016813	-0.01841857	0.01405906	-0.0016813	-0.01841857	1	1	0	0	0.4051755	0.5880238	0.5	0.460388	0.5006684	0.5	-0.01752312	0.1686122	0.9855267	0
9853	141.0155	0	0	0	0	0	0	-0.1796648	0.00538969	8.5	-0.01456745	0.1402619	0.05	21	21	3	-0.03462287	-0.004143288	-0.01764408	0.02976035	-0.0008865642	-0.01866969	0.0130527	-0.001731695	-0.01840354	0.0130527	-0.001731695	-0.01840354	1	1	0	0	0.4051759	0.5879888	0.5	0.4603243	0.5006695	0.5	-0.0174187	0.167715	0.9856817	0
9854	141.0262	0	0	0	0	0	0	-0.1996063	-0.008149534	8.5	-0.01699298	0.1388572	0.05	21	21	3	-0.03462574	-0.004142729	-0.01764648	0.02976035	-0.0008865642	-0.01866969	0.01133255	-0.001818504	-0.01837684	0.01133255	-0.001818504	-0.01837684	1	1	0	0	0.4051765	0.58793	0.5	0.4598901	0.5006627	0.5	-0.02032356	0.1660728	0.985904	0
9855	141.0381	0	0	0	0	0	0	-0.192954	-0.03406286	8.5	-0.0172285	0.1362382	0.05	21	21	3	-0.03462593	-0.004142674	-0.01764874	0.02976035	-0.0008865642	-0.01866305	0.008097815	-0.001982071	-0.01832179	0.008097815	-0.001982071	-0.01832179	1	1	0	0	0.4056319	0.5879226	0.5	0.4596667	0.5006664	0.5	-0.02061575	0.1630236	0.9864067	0
9856	141.0522	0	0	0	0	0	0	-0.18406	-0.05321839	8.5	-0.01701015	0.1343126	0.05	21	21	3	-0.03462759	-0.004142674	-0.01764874	0.02976035	-0.0008865642	-0.01865887	0.005732279	-0.002101668	-0.01828191	0.005732279	-0.002101668	-0.01828191	1	1	0	0	0.4056318	0.5879354	0.5	0.4596667	0.5006664	0.5	-0.02036218	0.1607803	0.9867802	0
9857	141.0675	0	0	0	0	0	0	-0.1648263	-0.09901473	8.5	-0.01659412	0.1297503	0.05	21	21	3	-0.03462798	-0.004141904	-0.0176564	0.02976035	-0.0008865642	-0.01865058	0.0002253018	-0.002379795	-0.01819455	0.0002253018	-0.002379795	-0.01819455	1	1	0	0	0.4056309	0.588015	0.5	0.4596668	0.5006665	0.5	-0.01988153	0.1554547	0.9876429	0
9858	141.0802	0	0	0	0	0	0	-0.1562905	-0.1241931	8.5	-0.01640734	0.1273221	0.05	21	21	3	-0.03462798	-0.004141777	-0.01766471	0.02976035	-0.0008865642	-0.01865058	-0.002328547	-0.002508848	-0.01815926	-0.002328547	-0.002508848	-0.01815926	1	1	0	0	0.4056402	0.5881311	0.5	0.4596671	0.5006805	0.5	-0.01966665	0.1526145	0.9880901	0
9859	141.0948	0	0	0	0	0	0	-0.1629886	-0.1310634	8.5	-0.01729983	0.1267187	0.05	21	21	3	-0.03462798	-0.00414104	-0.01767103	0.02976035	-0.0008870157	-0.01864253	-0.003597373	-0.002572831	-0.01813923	-0.003597373	-0.002572831	-0.01813923	1	1	0	0	0.4056414	0.5880151	0.5	0.4593821	0.5006713	0.5	-0.02073827	0.1519048	0.9881775	0
9860	141.1081	0	0	0	0	0	0	-0.1803822	-0.1085799	8.5	-0.01922519	0.1289601	0.05	21	21	3	-0.03462798	-0.004140375	-0.017675	0.02978445	-0.0009117795	-0.01859144	-0.004436887	-0.002627083	-0.01810455	-0.004436887	-0.002627083	-0.01810455	1	1	0	0	0.4057021	0.5880159	0.5	0.4593773	0.500366	0.5	-0.02303565	0.1545202	0.987721	0
9861	141.1216	0	0	0	0	0	0	-0.1744127	-0.1074414	8.5	-0.01828447	0.1293283	0.05	21	21	3	-0.03462798	-0.004136964	-0.01768035	0.02978518	-0.0009117795	-0.01859144	-0.00481073	-0.002644006	-0.0181021	-0.00481073	-0.002644006	-0.0181021	1	1	0	0	0.406125	0.5879413	0.5	0.4592541	0.5001139	0.5	-0.02190754	0.1549548	0.9876786	0
9862	141.1373	0	0	0	0	0	0	-0.1595244	-0.1013295	8.5	-0.01706964	0.1295495	0.05	21	21	3	-0.03462759	-0.004134776	-0.01768265	0.02978523	-0.0009117795	-0.01859144	-0.004538419	-0.002629217	-0.01810717	-0.004538419	-0.002629217	-0.01810717	1	1	0	0	0.4061252	0.5879285	0.5	0.4596204	0.5000826	0.5	-0.02045177	0.1552182	0.9876685	0
9863	141.1497	0	0	0	0	0	0	-0.1619654	-0.09964654	8.5	-0.01718088	0.1295788	0.05	21	21	3	-0.03462749	-0.00413448	-0.01768607	0.0297864	-0.0009117795	-0.01859144	-0.004416151	-0.002622972	-0.01811071	-0.004416151	-0.002622972	-0.01811071	1	1	0	0	0.406129	0.5879285	0.5	0.4596204	0.5000826	0.5	-0.0205849	0.155252	0.9876604	0
9864	141.1641	0	0	0	0	0	0	-0.1564051	-0.08846512	8.5	-0.01633815	0.1304414	0.05	21	21	3	-0.03462639	-0.004133831	-0.01769172	0.0297867	-0.0009117795	-0.01859144	-0.003486561	-0.002576164	-0.01812668	-0.003486561	-0.002576164	-0.01812668	1	1	0	0	0.4061627	0.587929	0.5	0.4598976	0.5000579	0.5	-0.01957244	0.1562635	0.9875214	0
9865	141.1778	0	0	0	0	0	0	-0.1611603	-0.09777415	8.5	-0.0165972	0.1278375	0.05	21	21	3	-0.03462167	-0.004128987	-0.01771412	0.02979261	-0.0009117795	-0.01859144	-0.006172142	-0.002708059	-0.0181016	-0.006172142	-0.002708059	-0.0181016	1	1	0	0	0.4062183	0.5879296	0.5	0.4598979	0.5000779	0.5	-0.01989226	0.1532172	0.9879923	0
9866	141.1922	0	0	0	0	0	0	-0.1479428	-0.1263604	8.5	-0.01669428	0.1260734	0.05	21	21	3	-0.03461873	-0.00412898	-0.01771854	0.02979301	-0.0009081909	-0.01859218	-0.00735914	-0.002765915	-0.01808827	-0.00735914	-0.002765915	-0.01808827	1	1	0	0	0.4062183	0.5879296	0.5	0.4599003	0.5002257	0.5	-0.020015	0.1511511	0.988308	0
9867	141.2055	0	0	0	0	0	0	-0.1444385	-0.1232484	8.5	-0.01651949	0.12606	0.05	21	21	3	-0.03461824	-0.00412898	-0.01771991	0.02979308	-0.0009078694	-0.01859464	-0.007638692	-0.002779774	-0.0180863	-0.007638692	-0.002779774	-0.0180863	1	1	0	0	0.4062987	0.588023	0.5	0.4598976	0.500058	0.5	-0.01980558	0.151136	0.9883146	0
9868	141.2205	0	0	0	0	0	0	-0.1353392	-0.137987	8.5	-0.0161705	0.1242439	0.05	21	21	3	-0.03461812	-0.00412898	-0.01772239	0.0297953	-0.0009078694	-0.01859996	-0.009314224	-0.002863612	-0.01806713	-0.009314224	-0.002863612	-0.01806713	1	1	0	0	0.4064646	0.588025	0.5	0.4597989	0.5002274	0.5	-0.01939365	0.1490086	0.9886457	0
9869	141.2344	0	0	0	0	0	0	-0.1475987	-0.1140454	8.5	-0.01678671	0.1262059	0.05	21	21	3	-0.03461646	-0.00412898	-0.01772943	0.02979575	-0.0009078694	-0.01861573	-0.007642527	-0.002780074	-0.01810058	-0.007642527	-0.002780074	-0.01810058	1	1	0	0	0.4066265	0.5878861	0.5	0.4596227	0.5002305	0.5	-0.02012529	0.151306	0.9882821	0
9870	141.2473	0	0	0	0	0	0	-0.1321677	-0.1278858	8.5	-0.01595839	0.1243917	0.05	21	21	3	-0.03461646	-0.00412898	-0.01772943	0.02979652	-0.0009078694	-0.01861876	-0.009983045	-0.002897132	-0.01806953	-0.009983045	-0.002897132	-0.01806953	1	1	0	0	0.4067476	0.5878875	0.5	0.4596225	0.5002305	0.5	-0.01913885	0.1491826	0.9886244	0
9871	141.2614	0	0	0	0	0	0	-0.1336409	-0.1424883	8.5	-0.01567398	0.1226157	0.05	21	21	3	-0.03461646	-0.00412898	-0.01772943	0.0297966	-0.0009078694	-0.01862165	-0.00893184	-0.002844566	-0.0180852	-0.00893184	-0.002844566	-0.0180852	1	1	0	0	0.406744	0.5882266	0.5	0.4598057	0.5006711	0.5	-0.01880382	0.1471001	0.9889429	0
9872	141.2749	0	0	0	0	0	0	-0.1414693	-0.1368497	8.5	-0.01583019	0.1229419	0.05	21	21	3	-0.03461638	-0.004128987	-0.01772965	0.0297966	-0.0009078694	-0.01862331	-0.007271785	-0.002761558	-0.01810903	-0.007271785	-0.002761558	-0.01810903	1	1	0	0	0.4067437	0.5882537	0.5	0.459875	0.5009392	0.5	-0.01899005	0.1474824	0.9888824	0
9873	141.2888	0	0	0	0	0	0	-0.1493782	-0.1249442	8.5	-0.01558617	0.1245462	0.05	21	21	3	-0.03461558	-0.004129628	-0.0177314	0.0297971	-0.0009091306	-0.01863039	-0.003070746	-0.002552453	-0.01817166	-0.003070746	-0.002552453	-0.01817166	1	1	0	0	0.4069716	0.5884638	0.5	0.4600106	0.5012772	0.5	-0.01869209	0.1493651	0.9886054	0
9874	141.3034	0	0	0	0	0	0	-0.1537744	-0.1061488	8.5	-0.01485314	0.1256137	0.05	21	21	3	-0.03461554	-0.004130815	-0.01773554	0.02979719	-0.0009094196	-0.01863224	-0.001369062	-0.0024681	-0.01819837	-0.001369062	-0.0024681	-0.01819837	1	1	0	0	0.4073519	0.5885767	0.5	0.4600109	0.5013011	0.5	-0.01780986	0.1506187	0.9884315	0
9875	141.317	0	0	0	0	0	0	-0.153505	-0.1270048	8.5	-0.01460707	0.1232923	0.05	21	21	3	-0.03461536	-0.004146077	-0.01774029	0.02979737	-0.0009109816	-0.0186329	-0.001464343	-0.002481085	-0.01819968	-0.001464343	-0.002481085	-0.01819968	1	1	0	0	0.4073986	0.5887634	0.5	0.4600234	0.5020902	0.5	-0.01752218	0.1478975	0.9888474	0
9876	141.3312	0	0	0	0	0	0	-0.1618729	-0.1337836	8.5	-0.01491208	0.1222485	0.05	21	21	3	-0.03461509	-0.004147212	-0.01774501	0.02979775	-0.0009123977	-0.01863685	-0.0004457321	-0.002431226	-0.01821811	-0.0004457321	-0.002431226	-0.01821811	1	1	0	0	0.4073938	0.5892137	0.5	0.4600265	0.5022857	0.5	-0.01789124	0.1466715	0.9890234	0
9877	141.3448	0	0	0	0	0	0	-0.1439113	-0.1419953	8.5	-0.01365622	0.121046	0.05	21	21	3	-0.03461509	-0.004147834	-0.01775106	0.02979795	-0.0009181916	-0.01863763	-0.002419251	-0.002533549	-0.01819419	-0.002419251	-0.002533549	-0.01819419	1	1	0	0	0.4073425	0.5894604	0.5	0.4602777	0.5022816	0.5	-0.01638836	0.1452631	0.9892573	0
9878	141.3588	0	0	0	0	0	0	-0.1545601	-0.125989	8.5	-0.01434206	0.1242456	0.05	21	21	3	-0.03461337	-0.004148484	-0.01776209	0.02979795	-0.0009242352	-0.01865336	0.0008740988	-0.002372082	-0.01825313	0.0008740988	-0.002372082	-0.01825313	1	1	0	0	0.4073912	0.589461	0.5	0.4602788	0.502364	0.5	-0.01720146	0.1490166	0.9886851	0
9879	141.3728	0	0	0	0	0	0	-0.170747	-0.09313372	8.5	-0.01455638	0.1253914	0.05	21	21	3	-0.03461337	-0.004151034	-0.01776209	0.02979815	-0.0009258865	-0.01865702	0.003070436	-0.002264169	-0.01828566	0.003070436	-0.002264169	-0.01828566	1	1	0	0	0.4073972	0.5895317	0.5	0.4603267	0.5024993	0.5	-0.01745483	0.1503592	0.9884773	0
9880	141.3865	0	0	0	0	0	0	-0.1638704	-0.09923461	8.5	-0.01424618	0.1246792	0.05	21	21	3	-0.03461337	-0.00415279	-0.01776209	0.02980129	-0.0009282277	-0.01865715	0.002155385	-0.002312167	-0.018273	0.002155385	-0.002312167	-0.018273	1	1	0	0	0.4073969	0.5895614	0.5	0.4604425	0.5025916	0.5	-0.01708516	0.1495253	0.9886103	0
9881	141.4018	0	0	0	0	0	0	-0.1557574	-0.1142127	8.5	-0.01356349	0.1232849	0.05	21	21	3	-0.03461336	-0.00415282	-0.01776209	0.02980325	-0.0009284318	-0.01866331	0.002212692	-0.002309484	-0.0182773	0.002212692	-0.002309484	-0.0182773	1	1	0	0	0.407735	0.5896897	0.5	0.4604759	0.5028921	0.5	-0.01627069	0.147892	0.9888697	0
