Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
3061	46.35357	0	0	0	0	0	0	0.3263885	-1.130035	8.5	0.00893103	0.06949709	0.05	21	21	3	-0.03440931	-0.004159595	-0.01892161	0.0299022	-0.001073887	-0.01943163	-0.001013485	-0.002557241	-0.01918646	-0.001013485	-0.002557241	-0.01918646	1	1	0	0	0.4138889	0.6033759	0.5	0.4675786	0.5188857	0.5	0.01079528	0.0840038	0.996407	0
3062	46.36647	0	0	0	0	0	0	0.3282938	-1.131215	8.5	0.009519621	0.0694314	0.05	21	21	3	-0.0344085	-0.004159595	-0.01892161	0.02990138	-0.001071253	-0.01944348	-0.000426899	-0.002527702	-0.01919737	-0.000426899	-0.002527702	-0.01919737	1	1	0	0	0.4138887	0.6034024	0.5	0.467791	0.518882	0.5	0.01150672	0.08392429	0.9964057	0
3063	46.37925	0	0	0	0	0	0	0.3173701	-1.138403	8.5	0.008609558	0.06870903	0.05	21	21	3	-0.0344085	-0.004159595	-0.01891745	0.02990138	-0.001063464	-0.0194479	-0.0005505438	-0.00252954	-0.01919672	-0.0005505438	-0.00252954	-0.01919672	1	1	0	0	0.4138887	0.6034024	0.5	0.4675774	0.5188219	0.5	0.01040757	0.08305819	0.9964903	0
3064	46.39167	0	0	0	0	0	0	0.3472632	-1.166054	8.5	0.01108518	0.06608018	0.05	21	21	3	-0.03440737	-0.004159595	-0.01891745	0.02988668	-0.001050562	-0.01945066	-0.002376437	-0.002610692	-0.0191831	-0.002376437	-0.002610692	-0.0191831	1	1	0	0	0.4138871	0.6035599	0.5	0.4677909	0.5188819	0.5	0.0134032	0.07989817	0.9967129	0
3065	46.40625	0	0	0	0	0	0	0.3571255	-1.173697	8.5	0.01190471	0.06536556	0.05	21	21	3	-0.03440693	-0.004159595	-0.01891745	0.02988668	-0.001050562	-0.01945066	-0.003121051	-0.00264671	-0.01917692	-0.003121051	-0.00264671	-0.01917692	1	1	0	0	0.4140858	0.6037208	0.5	0.467853	0.5188808	0.5	0.01439489	0.07903846	0.9967676	0
3066	46.41935	0	0	0	0	0	0	0.3603221	-1.179116	8.5	0.01189055	0.06475741	0.05	21	21	3	-0.03440595	-0.004159587	-0.01892161	0.02988668	-0.001050562	-0.01945066	-0.004935646	-0.002734479	-0.01916412	-0.004935646	-0.002734479	-0.01916412	1	1	0	0	0.4140983	0.603721	0.5	0.4677909	0.5188838	0.5	0.0143786	0.07830765	0.9968256	0
3067	46.43335	0	0	0	0	0	0	0.3846813	-1.185996	8.5	0.01344704	0.0638511	0.05	21	21	3	-0.0344037	-0.004159587	-0.01892161	0.02988668	-0.001050562	-0.01945087	-0.007937182	-0.00287969	-0.01913949	-0.007937182	-0.00287969	-0.01913949	1	1	0	0	0.4140859	0.6037208	0.5	0.4682896	0.5188753	0.5	0.0162617	0.07721604	0.9968817	0
3068	46.44746	0	0	0	0	0	0	0.3855644	-1.180652	8.5	0.01394536	0.06419612	0.05	21	21	3	-0.03440346	-0.004159587	-0.01892161	0.02988668	-0.001050562	-0.01945334	-0.007028214	-0.00283574	-0.01914803	-0.007028214	-0.00283574	-0.01914803	1	1	0	0	0.4140983	0.6037207	0.5	0.4684562	0.5188725	0.5	0.01686361	0.07763001	0.9968396	0
3069	46.46225	0	0	0	0	0	0	0.385777	-1.177267	8.5	0.01484071	0.06436612	0.05	21	21	3	-0.03440281	-0.004158992	-0.01892161	0.02988668	-0.001050562	-0.01945334	-0.004601158	-0.002718067	-0.0191681	-0.004601158	-0.002718067	-0.0191681	1	1	0	0	0.4141109	0.6037669	0.5	0.4687356	0.5189838	0.5	0.0179457	0.07783289	0.9968049	0
3070	46.47649	0	0	0	0	0	0	0.3885438	-1.186599	8.5	0.01480193	0.06327258	0.05	21	21	3	-0.03440275	-0.004158992	-0.01891745	0.02988905	-0.001053887	-0.01945955	-0.005824766	-0.00277876	-0.01915841	-0.005824766	-0.00277876	-0.01915841	1	1	0	0	0.4142046	0.6040719	0.5	0.4687493	0.5190056	0.5	0.01790065	0.07651842	0.9969075	0
3071	46.49134	0	0	0	0	0	0	0.3867481	-1.188318	8.5	0.01482824	0.06300895	0.05	21	21	3	-0.0343983	-0.004157874	-0.01891386	0.02988905	-0.001053887	-0.01946183	-0.005442642	-0.002759808	-0.01916067	-0.005442642	-0.002759808	-0.01916067	1	1	0	0	0.4142046	0.604072	0.5	0.4688957	0.5190881	0.5	0.01793289	0.0762014	0.9969311	0
3072	46.5046	0	0	0	0	0	0	0.3853668	-1.202977	8.5	0.01505539	0.06156843	0.05	21	21	3	-0.0343983	-0.004157874	-0.01891745	0.02988905	-0.00105502	-0.01946496	-0.004530919	-0.002716313	-0.01917182	-0.004530919	-0.002716313	-0.01917182	1	1	0	0	0.4142295	0.6041258	0.5	0.4689282	0.5196094	0.5	0.0182099	0.07446868	0.9970571	0
3073	46.51716	0	0	0	0	0	0	0.3854606	-1.206869	8.5	0.01515122	0.06129631	0.05	21	21	3	-0.03439818	-0.004157415	-0.01891745	0.02988905	-0.001055149	-0.01946499	-0.004344933	-0.002707156	-0.01917341	-0.004344933	-0.002707156	-0.01917341	1	1	0	0	0.4142637	0.6042131	0.5	0.4689284	0.5196204	0.5	0.01832622	0.0741412	0.9970794	0
3074	46.53049	0	0	0	0	0	0	0.3829289	-1.206505	8.5	0.01606621	0.06095818	0.05	21	21	3	-0.03439051	-0.004154115	-0.01897239	0.02988905	-0.001056532	-0.01946499	-0.0007766114	-0.002534287	-0.01922999	-0.0007766114	-0.002534287	-0.01922999	1	1	0	0	0.4145848	0.6045306	0.5	0.4689738	0.519961	0.5	0.01943314	0.07373291	0.9970887	0
3075	46.54476	0	0	0	0	0	0	0.3845302	-1.219579	8.5	0.01623548	0.06056263	0.05	21	21	3	-0.0343889	-0.00415245	-0.01897405	0.02988668	-0.001056532	-0.01946499	-0.0007500802	-0.002532192	-0.01923098	-0.0007500802	-0.002532192	-0.01923098	1	1	0	0	0.414585	0.6046318	0.5	0.4689738	0.519961	0.5	0.01963849	0.07325675	0.9971197	0
3076	46.55858	0	0	0	0	0	0	0.4004836	-1.205837	8.5	0.01663921	0.0620471	0.05	21	21	3	-0.03438614	-0.004150025	-0.01897422	0.0298707	-0.001060006	-0.01962977	-0.004448818	-0.002710383	-0.01927965	-0.004448818	-0.002710383	-0.01927965	1	1	0	0	0.4145862	0.6045211	0.5	0.4689768	0.5201553	0.5	0.02012397	0.07504164	0.9969773	0
3077	46.57346	0	0	0	0	0	0	0.4100429	-1.208618	8.5	0.01684431	0.06195031	0.05	21	21	3	-0.03438353	-0.004146914	-0.01897663	0.02987035	-0.001062916	-0.01962977	-0.006554999	-0.002811226	-0.01925951	-0.006554999	-0.002811226	-0.01925951	1	1	0	0	0.4147876	0.6045235	0.5	0.4689316	0.519961	0.5	0.02037209	0.07492486	0.9969811	0
3078	46.58714	0	0	0	0	0	0	0.4148151	-1.209503	8.5	0.01724528	0.06199332	0.05	21	21	3	-0.0343833	-0.004146914	-0.01897663	0.02986928	-0.001069448	-0.01964195	-0.006537978	-0.002813224	-0.01926496	-0.006537978	-0.002813224	-0.01926496	1	1	0	0	0.4149331	0.6045253	0.5	0.4689748	0.5201603	0.5	0.02085675	0.07497584	0.9969672	0
3079	46.60036	0	0	0	0	0	0	0.4634319	-1.178538	8.5	0.02545228	0.0653302	0.05	21	21	3	-0.03437127	-0.003835158	-0.02049872	0.02986819	-0.001069974	-0.01964195	0.004979457	-0.002141308	-0.01997389	0.004979457	-0.002141308	-0.01997389	1	1	0	0	0.4151601	0.6046121	0.5	0.4689796	0.5204813	0.5	0.030765	0.07896677	0.9964024	0
3080	46.61485	0	0	0	0	0	0	0.4354489	-1.162393	8.5	0.02422327	0.06705099	0.05	21	21	3	-0.03437045	-0.003833007	-0.02049872	0.02986764	-0.001069974	-0.01964346	0.01000645	-0.001924251	-0.01990789	0.01000645	-0.001924251	-0.01990789	1	1	0	0	0.4151608	0.6046115	0.5	0.4689796	0.5204813	0.5	0.0292759	0.08103687	0.9962811	0
3081	46.63009	0	0	0	0	0	0	0.4186781	-1.152544	8.5	0.02355436	0.06813264	0.05	21	21	3	-0.03436754	-0.003829907	-0.02050055	0.0298661	-0.001069974	-0.01964346	0.01324865	-0.001783978	-0.01986519	0.01324865	-0.001783978	-0.01986519	1	1	0	0	0.4151821	0.6046118	0.5	0.4689796	0.5204813	0.5	0.02846509	0.08233726	0.9961979	0
3082	46.64656	0	0	0	0	0	0	0.4082581	-1.155435	8.5	0.02263475	0.06800042	0.05	21	21	3	-0.03436492	-0.003828472	-0.02050836	0.0298637	-0.001069974	-0.01964346	0.01353558	-0.001771236	-0.01986333	0.01353558	-0.001771236	-0.01986333	1	1	0	0	0.4151824	0.6046116	0.5	0.4687677	0.520485	0.5	0.02735496	0.0821811	0.9962419	0
3083	46.66083	0	0	0	0	0	0	0.4261995	-1.157681	8.5	0.02352466	0.06788145	0.05	21	21	3	-0.03436198	-0.003825326	-0.02050836	0.02986152	-0.001069974	-0.01964195	0.01055723	-0.001898177	-0.01990237	0.01055723	-0.001898177	-0.01990237	1	1	0	0	0.4151835	0.6045009	0.5	0.4687644	0.5202686	0.5	0.02842993	0.08203582	0.9962237	0
3084	46.67262	0	0	0	0	0	0	0.43555	-1.18951	8.5	0.02479253	0.05979901	0.05	21	21	3	-0.03434904	-0.0038213	-0.02050433	0.02985724	-0.001069348	-0.01964119	-0.008899286	-0.002730496	-0.0201622	-0.008899286	-0.002730496	-0.0201622	1	1	0	0	0.4151845	0.6044042	0.5	0.4679565	0.5200484	0.5	0.02998344	0.07231935	0.9969307	0
3085	46.68391	0	0	0	0	0	0	0.5001107	-1.24255	8.5	0.02479253	0.05979901	0.05	21	21	3	-0.03434904	-0.0038213	-0.02050433	0.02985724	-0.001069348	-0.01964119	-0.008899286	-0.002730496	-0.0201622	-0.008899286	-0.002730496	-0.0201622	1	1	0	0	0.4151845	0.6044042	0.5	0.4679565	0.5200484	0.5	0.02998344	0.07231935	0.9969307	0
3086	46.69772	0	0	0	0	0	0	0.4777095	-1.223557	8.5	0.02262169	0.06265548	0.05	21	21	3	-0.03434685	-0.0038213	-0.02050433	0.02985724	-0.001069348	-0.01963512	-0.005042918	-0.002565258	-0.02010761	-0.005042918	-0.002565258	-0.02010761	1	1	0	0	0.415045	0.6039789	0.5	0.4678228	0.5199464	0.5	0.02735315	0.07576022	0.9967508	0
3087	46.72255	0	0	0	0	0	0	0.4473529	-1.208717	8.5	0.02137548	0.06435949	0.05	21	21	3	-0.03434394	-0.003820089	-0.02050433	0.02985724	-0.001069348	-0.01963505	-0.0011176	-0.002396485	-0.02005444	-0.0011176	-0.002396485	-0.02005444	1	1	0	0	0.4150482	0.6036504	0.5	0.4678244	0.5200461	0.5	0.02584323	0.07781145	0.9966331	0
3088	46.73298	0	0	0	0	0	0	0.4310656	-1.19568	8.5	0.02095911	0.06430164	0.05	21	21	3	-0.03434233	-0.003819834	-0.02050433	0.02985373	-0.001068324	-0.01963512	-0.002206946	-0.002442477	-0.02006922	-0.002206946	-0.002442477	-0.02006922	1	1	0	0	0.4149779	0.60348	0.5	0.467632	0.5200493	0.5	0.0253403	0.07774293	0.9966514	0
3089	46.74476	0	0	0	0	0	0	0.4408765	-1.191268	8.5	0.02167092	0.06467433	0.05	21	21	3	-0.03434233	-0.003819834	-0.02050433	0.02984998	-0.001068111	-0.01963512	-0.00342266	-0.002494405	-0.02008566	-0.00342266	-0.002494405	-0.02008566	1	1	0	0	0.4149808	0.6031842	0.5	0.467632	0.5200493	0.5	0.0261994	0.07818904	0.9965942	0
3090	46.75313	0	0	0	0	0	0	0.4396145	-1.191525	8.5	0.02056775	0.06466313	0.05	21	21	3	-0.03434233	-0.003819834	-0.02050433	0.02984581	-0.001067657	-0.01963755	-0.003168488	-0.002483201	-0.02008337	-0.003168488	-0.002483201	-0.02008337	1	1	0	0	0.4149808	0.6031842	0.5	0.4672354	0.5200562	0.5	0.02486657	0.07817824	0.9966292	0
3091	46.76749	0	0	0	0	0	0	0.4289064	-1.184408	8.5	0.02119986	0.06545435	0.05	21	21	3	-0.03434233	-0.003820089	-0.02050055	0.02984511	-0.001067003	-0.01964119	-0.00188571	-0.002427981	-0.02006601	-0.00188571	-0.002427981	-0.02006601	1	1	0	0	0.4149826	0.603006	0.5	0.4674995	0.5200517	0.5	0.02562838	0.07912736	0.996535	0
3092	46.78442	0	0	0	0	0	0	0.4146601	-1.17536	8.5	0.02061806	0.0664231	0.05	21	21	3	-0.03434233	-0.003820089	-0.02050055	0.02984511	-0.001067003	-0.01964119	0.0005619183	-0.002322999	-0.02003324	0.0005619183	-0.002322999	-0.02003324	1	1	0	0	0.4149606	0.6028852	0.5	0.4674995	0.5200517	0.5	0.02492317	0.08029241	0.9964598	0
3093	46.79559	0	0	0	0	0	0	0.4174395	-1.17794	8.5	0.0206795	0.06625193	0.05	21	21	3	-0.03434233	-0.003820089	-0.02049576	0.02984511	-0.001067003	-0.01964374	0.0001393576	-0.002341123	-0.02003805	0.0001393576	-0.002341123	-0.02003805	1	1	0	0	0.4149606	0.6028852	0.5	0.4674995	0.5200517	0.5	0.0249978	0.08008667	0.9964744	0
3094	46.81074	0	0	0	0	0	0	0.4209463	-1.183638	8.5	0.02077474	0.06577554	0.05	21	21	3	-0.03434233	-0.003821073	-0.02048823	0.02984402	-0.001066525	-0.01964667	-0.0005092821	-0.002369132	-0.02004463	-0.0005092821	-0.002369132	-0.02004463	1	1	0	0	0.4149846	0.6027859	0.5	0.4674342	0.5201339	0.5	0.02511401	0.07951422	0.9965173	0
3095	46.82405	0	0	0	0	0	0	0.3034022	-1.116136	8.5	0.01009186	0.07222658	0.05	21	21	3	-0.03434525	-0.004305449	-0.01853013	0.02984444	-0.001066525	-0.01964667	0.00218355	-0.002462256	-0.01916552	0.00218355	-0.002462256	-0.01916552	1	1	0	0	0.4150564	0.6027869	0.5	0.4675016	0.520199	0.5	0.01219477	0.08727698	0.9961094	0
3096	46.83809	0	0	0	0	0	0	0.2837384	-1.125337	8.5	0.01048488	0.07161878	0.05	21	21	3	-0.03434645	-0.004309457	-0.01850586	0.02984444	-0.001066525	-0.01964788	0.01036219	-0.002050771	-0.01930127	0.01036219	-0.002050771	-0.01930127	1	1	0	0	0.4149242	0.6028223	0.5	0.4674357	0.5202389	0.5	0.01267042	0.08654754	0.9961671	0
3097	46.85428	0	0	0	0	0	0	0.2809888	-1.120744	8.5	0.01333653	0.0722023	0.05	21	21	3	-0.03435067	-0.004310393	-0.01850044	0.02984444	-0.001068375	-0.01964844	0.01718938	-0.001707489	-0.01942213	0.01718938	-0.001707489	-0.01942213	1	1	0	0	0.4152054	0.6028264	0.5	0.4674357	0.5202389	0.5	0.01475093	0.08732883	0.9960703	0
3098	46.86527	0	0	0	0	0	0	0.283979	-1.125282	8.5	0.013661	0.07202384	0.05	21	21	3	-0.0343528	-0.004314657	-0.01849514	0.02984384	-0.001067692	-0.01965048	0.02180229	-0.00147442	-0.01950575	0.02180229	-0.00147442	-0.01950575	1	1	0	0	0.4152855	0.6030478	0.5	0.4675223	0.5202782	0.5	0.01650698	0.08702846	0.996069	0
3099	46.88012	0	0	0	0	0	0	0.2855614	-1.127249	8.5	0.01336464	0.07189332	0.05	21	21	3	-0.03435354	-0.004314865	-0.0184819	0.02984341	-0.001067692	-0.01965048	0.02081434	-0.001524395	-0.01948612	0.02081434	-0.001524395	-0.01948612	1	1	0	0	0.4152027	0.6030468	0.5	0.4675028	0.5202785	0.5	0.01614919	0.08687244	0.9960885	0
3100	46.89388	0	0	0	0	0	0	0.2884352	-1.128329	8.5	0.01247249	0.07186495	0.05	21	21	3	-0.03435573	-0.004321699	-0.01844612	0.02984272	-0.001067692	-0.01965048	0.01736213	-0.001700292	-0.01941634	0.01736213	-0.001700292	-0.01941634	1	1	0	0	0.4152021	0.6030472	0.5	0.4674357	0.5202389	0.5	0.01507146	0.08683988	0.9961083	0
3101	46.9087	0	0	0	0	0	0	0.2816533	-1.134871	8.5	0.009625805	0.07120519	0.05	21	21	3	-0.0343576	-0.004322302	-0.01844466	0.02984272	-0.001068375	-0.01964844	0.01061578	-0.002042873	-0.01928793	0.01061578	-0.002042873	-0.01928793	1	1	0	0	0.4152826	0.6031014	0.5	0.4670535	0.5202454	0.5	0.01163293	0.08605252	0.9962227	0
3102	46.92175	0	0	0	0	0	0	0.3041349	-1.125853	8.5	0.008651519	0.07216349	0.05	21	21	3	-0.03437795	-0.004359207	-0.01837547	0.02984143	-0.001071079	-0.01964667	0.002524017	-0.002469771	-0.01910593	0.002524017	-0.002469771	-0.01910593	1	1	0	0	0.4148156	0.6030971	0.5	0.4670541	0.5202862	0.5	0.01045458	0.08720303	0.9961357	0
3103	46.93465	0	0	0	0	0	0	0.3001841	-1.126731	8.5	0.00954314	0.07206117	0.05	21	21	3	-0.03437958	-0.004362023	-0.01834891	0.02983473	-0.001072893	-0.0196432	0.004876779	-0.002351268	-0.01914015	0.004876779	-0.002351268	-0.01914015	1	1	0	0	0.4148146	0.6031561	0.5	0.4669935	0.5202873	0.5	0.01153201	0.0870793	0.9961346	0
3104	46.94933	0	0	0	0	0	0	0.2986293	-1.120122	8.5	0.01044492	0.07285395	0.05	21	21	3	-0.0343831	-0.004368199	-0.018345	0.02983446	-0.001074714	-0.01964184	0.008177167	-0.002185438	-0.01920448	0.008177167	-0.002185438	-0.01920448	1	1	0	0	0.4149125	0.6031581	0.5	0.4669929	0.5202465	0.5	0.0126205	0.08802875	0.996038	0
3105	46.96305	0	0	0	0	0	0	0.2979171	-1.1181	8.5	0.01158253	0.0733231	0.05	21	21	3	-0.03438406	-0.00436864	-0.01834259	0.02982898	-0.001077941	-0.01964184	0.01026647	-0.002080453	-0.01924603	0.01026647	-0.002080453	-0.01924603	1	1	0	0	0.4149122	0.6031594	0.5	0.4669929	0.5202464	0.5	0.01399411	0.08858957	0.99597	0
3106	46.98033	0	0	0	0	0	0	0.3092539	-1.120114	8.5	0.01179538	0.07307106	0.05	21	21	3	-0.03438406	-0.00436864	-0.01834259	0.02982621	-0.001078342	-0.01964184	0.008737813	-0.002158965	-0.01921513	0.008737813	-0.002158965	-0.01921513	1	1	0	0	0.4149122	0.6031594	0.5	0.4669932	0.5202648	0.5	0.0142516	0.08828711	0.9959931	0
3107	46.99429	0	0	0	0	0	0	0.3141975	-1.118967	8.5	0.01176721	0.07325912	0.05	21	21	3	-0.03438899	-0.004373277	-0.01833333	0.02982621	-0.001079199	-0.01964184	0.007061732	-0.00224696	-0.01917797	0.007061732	-0.00224696	-0.01917797	1	1	0	0	0.4149122	0.6031594	0.5	0.4669932	0.5202648	0.5	0.01421729	0.08851259	0.9959736	0
3108	47.00669	0	0	0	0	0	0	0.3186913	-1.12204	8.5	0.01152354	0.07302054	0.05	21	21	3	-0.03438899	-0.004373277	-0.01833333	0.02982621	-0.00107982	-0.01963763	0.00459894	-0.002373672	-0.01912523	0.00459894	-0.002373672	-0.01912523	1	1	0	0	0.4149329	0.6031599	0.5	0.4669932	0.5202648	0.5	0.0139233	0.08822694	0.996003	0
3109	47.0209	0	0	0	0	0	0	0.3250331	-1.131337	8.5	0.009731201	0.06987957	0.05	21	21	3	-0.03438899	-0.004373277	-0.01833333	0.02982621	-0.001080888	-0.01962778	-0.005198354	-0.002876639	-0.01892176	-0.005198354	-0.002876639	-0.01892176	1	1	0	0	0.4148299	0.6038221	0.5	0.466996	0.5204333	0.5	0.01176189	0.08446191	0.9963573	0
3110	47.03296	0	0	0	0	0	0	0.331156	-1.154453	8.5	0.009157325	0.07030307	0.05	21	21	3	-0.03438899	-0.004373277	-0.01834259	0.02982621	-0.001081797	-0.01962778	-0.009070654	-0.003075535	-0.01884931	-0.009070654	-0.003075535	-0.01884931	1	1	0	0	0.4148299	0.6038221	0.5	0.4669934	0.5202649	0.5	0.01106787	0.08497077	0.996322	0
3111	47.04686	0	0	0	0	0	0	0.339945	-1.149611	8.5	0.008982804	0.07028302	0.05	21	21	3	-0.03438899	-0.004373277	-0.018345	0.02982621	-0.0010818	-0.01962862	-0.010303	-0.003138702	-0.01882646	-0.010303	-0.003138702	-0.01882646	1	1	0	0	0.4148302	0.6038218	0.5	0.4669934	0.5202649	0.5	0.01085698	0.0849469	0.9963263	0
3112	47.06121	0	0	0	0	0	0	0.5087738	-1.264036	8.5	0.02482836	0.05956143	0.05	21	21	3	-0.03435092	-0.003803115	-0.0206869	0.02982621	-0.001082534	-0.01962778	-0.01157554	-0.002837627	-0.02031103	-0.01157554	-0.002837627	-0.02031103	1	1	0	0	0.4148295	0.603905	0.5	0.4672706	0.5204114	0.5	0.03002735	0.07203344	0.9969501	0
3113	47.08055	0	0	0	0	0	0	0.3377072	-1.138099	8.5	0.01880392	0.07189645	0.05	21	21	3	-0.03434931	-0.003796748	-0.02072035	0.02983153	-0.001087364	-0.01963763	0.02179362	-0.001426683	-0.01977322	0.02179362	-0.001426683	-0.01977322	1	1	0	0	0.4148103	0.6039459	0.5	0.4674101	0.5204262	0.5	0.02271885	0.0868651	0.995961	0
