Unity.frameCount	Unity.realtimeSinceStartup	Unity.Head.position.x	Unity.Head.position.y	Unity.Head.position.z	Unity.Head.rotation.euler_x	Unity.Head.rotation.euler_y	Unity.Head.rotation.euler_z	Unity.gazeHit.position.x	Unity.gazeHit.position.y	Unity.gazeHit.position.z	PicoXR.gazeHit.position.x	PicoXR.gazeHit.position.y	PicoXR.gazeHit.position.z	gazeData.leftEyePoseStatus	gazeData.rightEyePoseStatus	gazeData.combinedEyePoseStatus	gazeData.leftEyeGazePoint.x	gazeData.leftEyeGazePoint.y	gazeData.leftEyeGazePoint.z	gazeData.rightEyeGazePoint.x	gazeData.rightEyeGazePoint.y	gazeData.rightEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.combinedEyeGazePoint.x	gazeData.combinedEyeGazePoint.y	gazeData.combinedEyeGazePoint.z	gazeData.leftEyeOpenness	gazeData.rightEyeOpenness	gazeData.leftEyePupilDilation	gazeData.rightEyePupilDilation	gazeData.leftEyePositionGuide.x	gazeData.leftEyePositionGuide.y	gazeData.leftEyePositionGuide.z	gazeData.rightEyePositionGuide.x	gazeData.rightEyePositionGuide.y	gazeData.rightEyePositionGuide.z	gazeData.foveatedGazeDirection.x	gazeData.foveatedGazeDirection.y	gazeData.foveatedGazeDirection.z	gazeData.foveatedGazeTrackingState
13120	186.8148	0	0	0	0	0	0	-0.03953412	-4.741525	8.5	0.02041489	-0.1196934	0.05	21	21	3	-0.03259021	0.0002110688	-0.03386811	0.03083589	-6.417156E-05	-0.0321563	-0.005360748	9.290538E-05	-0.03313322	-0.005360748	9.290538E-05	-0.03313322	1	1	0	0	0.4560063	0.548813	0.5	0.4969318	0.5416521	0.5	0.02450088	-0.1436498	0.9893253	0
13121	186.8335	0	0	0	0	0	0	-0.03310553	-4.743963	8.5	0.02041489	-0.1196934	0.05	21	21	3	-0.03259021	0.0002110688	-0.03386811	0.03083589	-6.417156E-05	-0.0321563	-0.005360748	9.290538E-05	-0.03313322	-0.005360748	9.290538E-05	-0.03313322	1	1	0	0	0.4560063	0.548813	0.5	0.4969318	0.5416521	0.5	0.02450088	-0.1436498	0.9893253	0
13122	186.8481	0	0	0	0	0	0	-0.04099162	-4.745022	8.5	0.02009252	-0.1199466	0.05	21	21	3	-0.03259127	0.0002106335	-0.03386485	0.03083628	-6.463184E-05	-0.0321563	-0.004187833	8.736717E-05	-0.03309975	-0.004187833	8.736717E-05	-0.03309975	1	1	0	0	0.4559553	0.5488124	0.5	0.4969331	0.5417452	0.5	0.02411317	-0.1439487	0.9892913	0
13123	186.8637	0	0	0	0	0	0	-0.06445783	-4.751163	8.5	0.01804253	-0.1206317	0.05	21	21	3	-0.03260563	0.0002429275	-0.03385373	0.03081725	-3.443244E-05	-0.03204542	-0.004305454	0.0001191656	-0.03304684	-0.004305454	0.0001191656	-0.03304684	1	1	0	0	0.4538727	0.548295	0.5	0.4970459	0.5396113	0.5	0.0216516	-0.1447618	0.9892296	0
13124	186.8809	0	0	0	0	0	0	-0.3769079	-3.912153	8.5	-0.01146216	-0.05515859	0.05	21	21	3	-0.03261649	0.0007797482	-0.03443361	0.0305257	0.0003258891	-0.03173126	-0.004441567	0.0005772299	-0.03322778	-0.004441567	0.0005772299	-0.03322778	1	1	0	0	0.4478119	0.5238079	0.5	0.4814713	0.5140179	0.5	-0.01387236	-0.066757	0.9976728	0
13125	186.8945	0	0	0	0	0	0	-0.4434574	-3.446557	8.5	-0.01902482	-0.01697452	0.05	21	21	3	-0.03272586	0.0008594624	-0.03365915	0.03035757	0.0005661069	-0.03160334	-0.004577149	0.0007285631	-0.03274182	-0.004577149	0.0007285631	-0.03274182	1	1	0	0	0.4453572	0.5090022	0.5	0.4740608	0.5001072	0.5	-0.02306792	-0.0205819	0.999522	0
13126	186.9088	0	0	0	0	0	0	-0.531027	-3.063578	8.5	-0.02832677	0.01506912	0.05	21	21	3	-0.03288633	0.0007952909	-0.03249974	0.03023084	0.0007167919	-0.03144549	-0.004722571	0.0007602636	-0.03202932	-0.004722571	0.0007602636	-0.03202932	1	1	0	0	0.442006	0.4982428	0.5	0.4676403	0.4895925	0.5	-0.03433713	0.01826647	0.9992434	0
13127	186.9234	0	0	0	0	0	0	-0.550728	-3.05833	8.5	-0.02815672	0.0148051	0.05	21	21	3	-0.03294783	0.0007854083	-0.03227317	0.03023835	0.0007089074	-0.03119728	0.0011922	0.0007440742	-0.03169186	0.0011922	0.0007440742	-0.03169186	1	1	0	0	0.440755	0.4976633	0.5	0.4678816	0.4882551	0.5	-0.03413143	0.01794667	0.9992562	0
13128	186.9415	0	0	0	0	0	0	-0.6233737	-3.05766	8.5	-0.03254409	0.01413778	0.05	21	21	3	-0.03298687	0.0008487721	-0.03282955	0.03028835	0.000687983	-0.03143686	0.008066593	0.0007444509	-0.03192596	0.008066593	0.0007444509	-0.03192596	1	1	0	0	0.4376229	0.4989811	0.5	0.4694742	0.4905547	0.5	-0.03944262	0.01713464	0.9990749	0
13129	186.9579	0	0	0	0	0	0	-0.6914253	-2.967047	8.5	-0.03857059	0.02062799	0.05	21	21	3	-0.03299941	0.00084185	-0.03283828	0.03030882	0.0006728077	-0.0314289	0.00901113	0.0007296757	-0.03190304	0.00901113	0.0007296757	-0.03190304	1	1	0	0	0.4373384	0.4996013	0.5	0.4684782	0.4891816	0.5	-0.04672415	0.02498861	0.9985952	0
13130	186.9716	0	0	0	0	0	0	-0.6326001	-3.056714	8.5	-0.03330414	0.01249345	0.05	21	21	3	-0.03301563	0.0008159067	-0.03279373	0.03035597	0.0006369732	-0.03139371	0.006857882	0.0007033215	-0.03191283	0.006857882	0.0007033215	-0.03191283	1	1	0	0	0.4371584	0.501349	0.5	0.4710189	0.491439	0.5	-0.0403636	0.01514167	0.9990703	0
13131	186.9874	0	0	0	0	0	0	-0.6115963	-3.031191	8.5	-0.03256633	0.0143862	0.05	21	21	3	-0.03302428	0.0007971546	-0.03273233	0.03036814	0.0006337756	-0.03141583	0.002674298	0.0007051499	-0.03199096	0.002674298	0.0007051499	-0.03199096	1	1	0	0	0.4369416	0.5015768	0.5	0.4712603	0.4907583	0.5	-0.03946932	0.01743561	0.9990687	0
13132	187.0035	0	0	0	0	0	0	-0.4946802	-3.086142	8.5	-0.02718001	0.009396353	0.05	21	21	3	-0.03304592	0.0007589769	-0.03259128	0.030384	0.0006195495	-0.03136846	-0.01536042	0.0007201018	-0.03225033	-0.01536042	0.0007201018	-0.03225033	1	1	0	0	0.4368453	0.50129	0.5	0.4708891	0.4921009	0.5	-0.03295195	0.01139176	0.999392	0
13133	187.0175	0	0	0	0	0	0	-0.4612864	-3.089185	8.5	-0.0249931	0.008889075	0.05	21	21	3	-0.03305843	0.0007392112	-0.03250662	0.03038952	0.0006139074	-0.03134656	-0.01840004	0.0007102623	-0.03223861	-0.01840004	0.0007102623	-0.03223861	1	1	0	0	0.4368222	0.5012559	0.5	0.4711448	0.4927094	0.5	-0.03030337	0.01077773	0.9994827	0
13134	187.0301	0	0	0	0	0	0	-0.4366555	-3.079359	8.5	-0.02330332	0.009596842	0.05	21	21	3	-0.03307094	0.0007194456	-0.03242197	0.03039641	0.0006044499	-0.03130472	-0.02034881	0.0006963946	-0.03219802	-0.02034881	0.0006963946	-0.03219802	1	1	0	0	0.4367984	0.5012895	0.5	0.4714558	0.4924548	0.5	-0.02825599	0.01163646	0.9995329	0
13135	187.0437	0	0	0	0	0	0	-0.4356641	-3.079046	8.5	-0.02335173	0.009310524	0.05	21	21	3	-0.03308128	0.000704411	-0.03235617	0.03040332	0.0005949925	-0.03126288	-0.02084919	0.0006833284	-0.03214552	-0.02084919	0.0006833284	-0.03214552	1	1	0	0	0.4365488	0.5014294	0.5	0.4716997	0.4925249	0.5	-0.02831476	0.01128932	0.9995353	0
13136	187.0562	0	0	0	0	0	0	-0.4547816	-3.072202	8.5	-0.02454145	0.009692837	0.05	21	21	3	-0.03309162	0.0006893763	-0.03229037	0.03041032	0.000582001	-0.03121422	-0.01921393	0.0006659106	-0.03205519	-0.01921393	0.0006659106	-0.03205519	1	1	0	0	0.4362991	0.5015693	0.5	0.471733	0.4923641	0.5	-0.02975592	0.01175233	0.9994881	0
13137	187.0689	0	0	0	0	0	0	-0.4492287	-3.077509	8.5	-0.02416188	0.009122514	0.05	21	21	3	-0.0331076	0.0006640112	-0.03219413	0.0304209	0.0005629511	-0.03114659	-0.01971649	0.0006427088	-0.03197332	-0.01971649	0.0006427088	-0.03197332	1	1	0	0	0.4361281	0.5019521	0.5	0.4717342	0.492487	0.5	-0.02929632	0.01106107	0.9995095	0
13138	187.0816	0	0	0	0	0	0	-0.436628	-3.063587	8.5	-0.02354996	0.01019352	0.05	21	21	3	-0.03311715	0.0006452994	-0.03212344	0.03042447	0.0005568927	-0.03112762	-0.02149557	0.0006291301	-0.03194131	-0.02149557	0.0006291301	-0.03194131	1	1	0	0	0.4360031	0.5018622	0.5	0.4716989	0.4925298	0.5	-0.02855456	0.01235974	0.9995158	0
13139	187.0956	0	0	0	0	0	0	-0.438319	-3.055206	8.5	-0.02364794	0.01080052	0.05	21	21	3	-0.03312669	0.0006265877	-0.03205274	0.03042626	0.0005525072	-0.0311148	-0.02128057	0.0006127792	-0.03187791	-0.02128057	0.0006127792	-0.03187791	1	1	0	0	0.4358763	0.5019491	0.5	0.471734	0.4924882	0.5	-0.028673	0.01309557	0.9995031	0
13140	187.1106	0	0	0	0	0	0	-0.4490482	-3.056852	8.5	-0.02434112	0.01045362	0.05	21	21	3	-0.03313231	0.0006179925	-0.03202285	0.03042805	0.0005481218	-0.03110198	-0.02061638	0.000604234	-0.03184152	-0.02061638	0.000604234	-0.03184152	1	1	0	0	0.4356891	0.5021403	0.5	0.4717702	0.4925296	0.5	-0.02951291	0.01267472	0.999484	0
13141	187.1243	0	0	0	0	0	0	-0.5694771	-3.024614	8.5	-0.0307981	0.01281671	0.05	21	21	3	-0.03313793	0.0006093974	-0.03199296	0.03043	0.0005441634	-0.0310887	-0.005990636	0.0005815386	-0.03160679	-0.005990636	0.0005815386	-0.03160679	1	1	0	0	0.4355028	0.5022334	0.5	0.4717953	0.4925487	0.5	-0.03733053	0.0155352	0.9991822	0
13142	187.1398	0	0	0	0	0	0	-0.5563799	-3.005933	8.5	-0.0297603	0.01435647	0.05	21	21	3	-0.0331509	0.0005857727	-0.03195895	0.03043376	0.0005382622	-0.03106825	-0.006564088	0.000565907	-0.03158652	-0.006564088	0.000565907	-0.03158652	1	1	0	0	0.4354404	0.5023308	0.5	0.4718381	0.4925488	0.5	-0.03607317	0.01740182	0.9991977	0
13143	187.1552	0	0	0	0	0	0	-0.5570159	-3.007173	8.5	-0.02973227	0.01401978	0.05	21	21	3	-0.033154	0.0005856168	-0.03194496	0.03043557	0.0005363196	-0.03106108	-0.006605742	0.0005650355	-0.03157594	-0.006605742	0.0005650355	-0.03157594	1	1	0	0	0.4354172	0.5023306	0.5	0.4718202	0.4925686	0.5	-0.03603949	0.01699384	0.9992059	0
13144	187.1695	0	0	0	0	0	0	-0.5534628	-3.012495	8.5	-0.0295605	0.01336706	0.05	21	21	3	-0.03315791	0.0005806878	-0.03193588	0.03043709	0.0005316751	-0.03104848	-0.00719484	0.000560678	-0.03157359	-0.00719484	0.000560678	-0.03157359	1	1	0	0	0.435309	0.5026096	0.5	0.4718564	0.4925682	0.5	-0.03583203	0.016203	0.9992265	0
13145	187.1845	0	0	0	0	0	0	-0.5615617	-3.015778	8.5	-0.030015	0.01284206	0.05	21	21	3	-0.03315897	0.0005784679	-0.03193104	0.03043888	0.0005309175	-0.03104666	-0.006468162	0.0005585119	-0.03155988	-0.006468162	0.0005585119	-0.03155988	1	1	0	0	0.435307	0.5028157	0.5	0.4718762	0.4925298	0.5	-0.03638259	0.01556647	0.9992166	0
13146	187.2009	0	0	0	0	0	0	-0.5707398	-3.005898	8.5	-0.0303803	0.0130639	0.05	21	21	3	-0.03316062	0.0005721438	-0.03192916	0.03043888	0.0005291687	-0.03104666	-0.006724604	0.0005542806	-0.03156234	-0.006724604	0.0005542806	-0.03156234	1	1	0	0	0.4351838	0.5028143	0.5	0.4718781	0.4926707	0.5	-0.03682464	0.01583504	0.9991962	0
13147	187.2144	0	0	0	0	0	0	-0.5606939	-3.003136	8.5	-0.03010526	0.01286124	0.05	21	21	3	-0.03316062	0.0005681892	-0.03192071	0.03043888	0.0005291687	-0.03104666	-0.007345454	0.0005523507	-0.03156593	-0.007345454	0.0005523507	-0.03156593	1	1	0	0	0.4351836	0.502827	0.5	0.471899	0.4927607	0.5	-0.03649184	0.01558964	0.9992123	0
13148	187.229	0	0	0	0	0	0	-0.5565505	-3.004676	8.5	-0.02974581	0.01220582	0.05	21	21	3	-0.03316083	0.0005671191	-0.03191758	0.03043888	0.0005286089	-0.03104666	-0.007818026	0.0005517738	-0.03157054	-0.007818026	0.0005517738	-0.03157054	1	1	0	0	0.4353069	0.5028284	0.5	0.4719018	0.4929649	0.5	-0.03605714	0.0147956	0.9992402	0
13149	187.2433	0	0	0	0	0	0	-0.5650924	-2.994103	8.5	-0.03004026	0.01241719	0.05	21	21	3	-0.033161	0.0005653719	-0.031915	0.03043888	0.0005283942	-0.03104848	-0.006281132	0.0005497437	-0.03154877	-0.006281132	0.0005497437	-0.03154877	1	1	0	0	0.4354346	0.5029564	0.5	0.4718803	0.4928288	0.5	-0.03641346	0.01505156	0.9992235	0
13150	187.2599	0	0	0	0	0	0	-0.5753976	-2.99391	8.5	-0.03006746	0.01177701	0.05	21	21	3	-0.03316146	0.0005642211	-0.03191055	0.03043888	0.0005262148	-0.03104848	-0.004890908	0.0005473272	-0.03152736	-0.004890908	0.0005473272	-0.03152736	1	1	0	0	0.4355235	0.5031056	0.5	0.4719018	0.4929648	0.5	-0.0364468	0.01427571	0.9992337	0
13151	187.2749	0	0	0	0	0	0	-0.5781674	-2.988	8.5	-0.03038176	0.01157825	0.05	21	21	3	-0.03316166	0.0005615957	-0.03190333	0.03043837	0.0005260088	-0.0310518	-0.004086012	0.0005453266	-0.03151404	-0.004086012	0.0005453266	-0.03151404	1	1	0	0	0.4355298	0.5032272	0.5	0.4719024	0.4930105	0.5	-0.03682739	0.01403463	0.9992231	0
13152	187.2891	0	0	0	0	0	0	-0.5719334	-2.983111	8.5	-0.02993339	0.01123081	0.05	21	21	3	-0.03316224	0.0005582612	-0.03189312	0.03043755	0.0005260088	-0.03105362	-0.004339114	0.0005436446	-0.03151266	-0.004339114	0.0005436446	-0.03151266	1	1	0	0	0.4356285	0.5033736	0.5	0.4719025	0.4930111	0.5	-0.03628482	0.01361382	0.9992487	0
13153	187.3038	0	0	0	0	0	0	-0.553947	-2.967682	8.5	-0.0288177	0.01183593	0.05	21	21	3	-0.03316224	0.0005493243	-0.03188106	0.03043389	0.0005259792	-0.03108587	-0.005558857	0.0005391915	-0.03153591	-0.005558857	0.0005391915	-0.03153591	1	1	0	0	0.4358275	0.5034453	0.5	0.4718833	0.4930452	0.5	-0.03493373	0.01434789	0.9992867	0
13154	187.3186	0	0	0	0	0	0	-0.5532426	-2.943128	8.5	-0.02884158	0.01303146	0.05	21	21	3	-0.03316224	0.0005376882	-0.03188106	0.03043347	0.0005255566	-0.03108703	-0.005547502	0.0005324204	-0.03153627	-0.005547502	0.0005324204	-0.03153627	1	1	0	0	0.4358382	0.503452	0.5	0.4718834	0.4930443	0.5	-0.03496188	0.01579679	0.9992638	0
13155	187.3336	0	0	0	0	0	0	-0.5451596	-2.959946	8.5	-0.0282952	0.01035944	0.05	21	21	3	-0.03316166	0.0005331092	-0.03188106	0.03042995	0.0005249227	-0.03111333	-0.005992469	0.0005296116	-0.03155305	-0.005992469	0.0005296116	-0.03155305	1	1	0	0	0.4358906	0.5041064	0.5	0.4719099	0.4935318	0.5	-0.03430192	0.01255862	0.9993326	0
13156	187.3481	0	0	0	0	0	0	-0.5399632	-2.967053	8.5	-0.02763437	0.009451013	0.05	21	21	3	-0.03316166	0.0005331092	-0.03188106	0.03042958	0.0005241598	-0.03112116	-0.005984405	0.0005292844	-0.0315563	-0.005984405	0.0005292844	-0.0315563	1	1	0	0	0.4360957	0.5041232	0.5	0.4719152	0.4939195	0.5	-0.03350216	0.01145781	0.999373	0
13157	187.3621	0	0	0	0	0	0	-0.5384497	-2.966963	8.5	-0.02764891	0.008735956	0.05	21	21	3	-0.03316166	0.0005331092	-0.03188106	0.03042942	0.0005237689	-0.0311225	-0.006267933	0.000529159	-0.03156025	-0.006267933	0.000529159	-0.03156025	1	1	0	0	0.4360948	0.5042198	0.5	0.4718662	0.4940714	0.5	-0.03352009	0.01059101	0.9993819	0
13158	187.3755	0	0	0	0	0	0	-0.5427243	-2.976395	8.5	-0.02778934	0.007182208	0.05	21	21	3	-0.03316104	0.0005331092	-0.03188106	0.03042873	0.0005210076	-0.03112471	-0.005948133	0.0005279304	-0.03155738	-0.005948133	0.0005279304	-0.03155738	1	1	0	0	0.4360942	0.5042842	0.5	0.4718748	0.494702	0.5	-0.03369075	0.008707439	0.9993944	0
13159	187.3882	0	0	0	0	0	0	-0.542986	-2.985628	8.5	-0.02763596	0.005722682	0.05	21	21	3	-0.03316071	0.0005331092	-0.03188106	0.03042627	0.0005194616	-0.03113391	-0.00589948	0.0005272582	-0.03156074	-0.00589948	0.0005272582	-0.03156074	1	1	0	0	0.4360919	0.5045345	0.5	0.4718795	0.4950391	0.5	-0.03350547	0.006938104	0.9994144	0
13160	187.4017	0	0	0	0	0	0	-0.5342196	-2.995094	8.5	-0.0266793	0.004460562	0.05	21	21	3	-0.03315933	0.0005331092	-0.0319109	0.03042595	0.0005067525	-0.03114751	-0.006130334	0.0005219054	-0.03158639	-0.006130334	0.0005219054	-0.03158639	1	1	0	0	0.4360909	0.5048648	0.5	0.4721543	0.4957757	0.5	-0.03234717	0.005408183	0.999462	0
13161	187.4149	0	0	0	0	0	0	-0.5459423	-2.98967	8.5	-0.02714948	0.004480303	0.05	21	21	3	-0.03315838	0.0005331092	-0.03193343	0.03042595	0.0005067355	-0.03115312	-0.00473056	0.0005213179	-0.03158456	-0.00473056	0.0005213179	-0.03158456	1	1	0	0	0.4360901	0.5049623	0.5	0.4721639	0.4958723	0.5	-0.03291662	0.005432018	0.9994434	0
13162	187.429	0	0	0	0	0	0	-0.5502802	-2.992168	8.5	-0.02711106	0.003885895	0.05	21	21	3	-0.03315827	0.0005355147	-0.03198979	0.03042595	0.0005052536	-0.03115925	-0.003616385	0.0005214551	-0.03160391	-0.003616385	0.0005214551	-0.03160391	1	1	0	0	0.4360854	0.5052351	0.5	0.4722091	0.4961556	0.5	-0.03287021	0.004711369	0.9994485	0
13163	187.4421	0	0	0	0	0	0	-0.5555848	-2.989852	8.5	-0.02747032	0.003849366	0.05	21	21	3	-0.03315701	0.0005359632	-0.03201231	0.03042595	0.0005045168	-0.03116315	-0.00325527	0.0005211746	-0.03161297	-0.00325527	0.0005211746	-0.03161297	1	1	0	0	0.4360055	0.5053986	0.5	0.4722092	0.4961567	0.5	-0.03330532	0.004667014	0.9994343	0
13164	187.455	0	0	0	0	0	0	-0.5567664	-2.990713	8.5	-0.02739399	0.003549077	0.05	21	21	3	-0.0331569	0.0005372599	-0.03203965	0.03042623	0.0005027312	-0.03116748	-0.003068203	0.0005209203	-0.03162692	-0.003068203	0.0005209203	-0.03162692	1	1	0	0	0.4360045	0.5055013	0.5	0.472212	0.4963574	0.5	-0.03321293	0.00430296	0.9994391	0
13165	187.4685	0	0	0	0	0	0	-0.5797623	-2.987293	8.5	-0.0292588	0.003548079	0.05	21	21	3	-0.03314775	0.0005372599	-0.0321127	0.03042668	0.000497909	-0.03119816	-0.00218399	0.0005180941	-0.03166728	-0.00218399	0.0005180941	-0.03166728	1	1	0	0	0.4356579	0.5057508	0.5	0.4722321	0.49687	0.5	-0.0354711	0.004301416	0.9993615	0
13166	187.4823	0	0	0	0	0	0	-0.5801176	-2.986856	8.5	-0.02955465	0.003716422	0.05	21	21	3	-0.03314701	0.0005372599	-0.03212577	0.03042806	0.0004913264	-0.0312015	-0.002333071	0.0005149965	-0.03167779	-0.002333071	0.0005149965	-0.03167779	1	1	0	0	0.4355749	0.5057906	0.5	0.472235	0.4970801	0.5	-0.03582928	0.00450544	0.9993478	0
13167	187.4962	0	0	0	0	0	0	-0.5778692	-2.991255	8.5	-0.02938362	0.003179778	0.05	21	21	3	-0.03314478	0.0005372599	-0.03212621	0.03042668	0.0004859559	-0.03120194	-0.003250149	0.000513134	-0.03169157	-0.003250149	0.000513134	-0.03169157	1	1	0	0	0.4355524	0.5060266	0.5	0.4722365	0.4971907	0.5	-0.03562229	0.003854903	0.9993579	0
13168	187.5098	0	0	0	0	0	0	-0.5782276	-2.997937	8.5	-0.02943778	0.002598255	0.05	21	21	3	-0.03314206	0.0005372599	-0.0321293	0.03042627	0.0004859559	-0.03120904	-0.003297241	0.000513173	-0.03169724	-0.003297241	0.000513173	-0.03169724	1	1	0	0	0.4355426	0.5062323	0.5	0.4723023	0.4972273	0.5	-0.03568796	0.003149912	0.999358	0
13169	187.5225	0	0	0	0	0	0	-0.5792602	-3.006785	8.5	-0.0294824	0.001847212	0.05	21	21	3	-0.0331414	0.0005372599	-0.03213625	0.03042627	0.0004859559	-0.03121151	-0.003079896	0.0005129979	-0.03169893	-0.003079896	0.0005129979	-0.03169893	1	1	0	0	0.43553	0.5063959	0.5	0.4723351	0.4973747	0.5	-0.03574207	0.00223941	0.9993585	0
13170	187.5357	0	0	0	0	0	0	-0.56938	-2.998322	8.5	-0.02910592	0.002570762	0.05	21	21	3	-0.03314022	0.00053098	-0.03213625	0.0304258	0.0004859559	-0.0312307	-0.004570795	0.0005107441	-0.03172926	-0.004570795	0.0005107441	-0.03172926	1	1	0	0	0.4355396	0.5065507	0.5	0.4723331	0.4972264	0.5	-0.03528615	0.003116627	0.9993724	0
