brightness,time_ms
0.0294180087801888,2100.0
0.0298284647835693,2133.333333333333
0.0305537835118823,2166.6666666666665
0.0313759979171926,2200.0
0.0323438395162867,2233.333333333333
0.0336090982560993,2266.6666666666665
0.0351706961591303,2300.0
0.0357058136397603,2333.333333333333
0.0365873924544176,2366.6666666666665
0.037973469776298,2400.0
0.0391327204621839,2433.333333333333
0.0401887009047822,2466.666666666667
0.0404433027969782,2500.0
0.0406602025841603,2533.333333333333
0.0410531821139391,2566.666666666667
0.0426533816973824,2600.0
0.0439367832395651,2633.333333333333
0.0449152520576498,2666.6666666666665
0.0459883931453574,2700.0
0.0464937439482385,2733.333333333333
0.0472815872620075,2766.6666666666665
0.0477639903827203,2800.0
0.0481981410877547,2833.333333333333
0.0480665937929083,2866.6666666666665
0.0483003995451242,2900.0
0.0482694136811207,2933.333333333333
0.0483759216392387,2966.666666666667
0.0481278153494134,3000.0
0.0479855759047669,3033.333333333333
0.048554232353968,3066.666666666667
0.0491400866416756,3100.0
0.0495887118736484,3133.333333333333
0.0499124921830977,3166.6666666666665
0.0496591517136735,3200.0
0.0503972882877462,3233.333333333333
0.0514128521393082,3266.6666666666665
0.0521504907003871,3300.0
0.0525226015946411,3333.333333333333
0.0535287303064088,3366.6666666666665
0.0539079987190279,3400.0
0.0533985270162636,3433.333333333333
0.0529762132605061,3466.666666666667
0.0516783220618503,3500.0
0.0525472652152251,3533.333333333333
0.0537411965171559,3566.666666666667
0.0538719728374694,3600.0
0.0532494301218403,3633.3333333333335
0.0536631812060888,3666.6666666666665
0.0541255522270514,3700.0
0.0544373959846253,3733.3333333333335
0.0532638315228365,3766.6666666666665
0.0526785622427912,3800.0
0.0530368296366912,3833.3333333333335
0.0528815220790118,3866.6666666666665
0.0507686717048032,3900.0
0.0505052247236381,3933.333333333333
0.0490606586127114,3966.666666666667
0.0464022129427724,4000.0
0.0436752287077263,4033.333333333333
0.0388936263162575,4066.6666666666665
0.036672223609103,4100.0
0.0359365985334511,4133.333333333334
0.0358762009047605,4166.666666666667
0.0354003217542303,4200.0
0.0345739145838743,4233.333333333333
0.0334716246066731,4266.666666666667
0.0347190538510029,4300.0
0.0395400793290813,4333.333333333333
0.0426408765281191,4366.666666666666
0.0441500658133984,4400.0
0.0443299808864274,4433.333333333334
0.045061138344253,4466.666666666667
0.0451240707960371,4500.0
0.044361908562307,4533.333333333333
0.0435031759360414,4566.666666666666
0.0423619066711409,4600.0
0.0407753992929795,4633.333333333334
0.0387054959201042,4666.666666666667
0.0374216997498871,4700.0
0.0365486981058231,4733.333333333333
0.0357242754226676,4766.666666666667
0.035930879579241,4800.0
0.0353824670429272,4833.333333333333
0.0354149885520322,4866.666666666666
0.0340333851519338,4900.0
0.0328830760056432,4933.333333333334
0.0330897198771737,4966.666666666667
0.0344672288539999,5000.0
0.0334933367122815,5033.333333333333
0.0325010855422614,5066.666666666666
0.0314911984083936,5100.0
0.0291506886448134,5133.333333333334
0.0267365088911211,5166.666666666667
0.0251242220911149,5200.0
0.0255481439875492,5233.333333333333
0.0258827053326628,5266.666666666667
0.0275441371893557,5300.0
0.0277453817175201,5333.333333333333
0.0278923964133152,5366.666666666666
0.028019477981541,5400.0
0.0278177013989937,5433.333333333334
0.0286236591473197,5466.666666666667
0.0276501263314131,5500.0
0.02697798341303,5533.333333333333
0.0259543145576273,5566.666666666666
0.0255614756062033,5600.0
0.0251890488834578,5633.333333333334
0.0251535991840327,5666.666666666667
0.0244920551168168,5700.0
0.0235160933843863,5733.333333333333
0.022671138697263,5766.666666666667
0.0233496927449064,5800.0
0.0246467083232629,5833.333333333333
0.0247234798626401,5866.666666666666
0.0257329358055117,5900.0
0.0252734103929817,5933.333333333334
0.0239107485072401,5966.666666666667
0.0233745851993254,6000.0
0.0225267867949822,6033.333333333333
0.0220754899439398,6066.666666666666
0.0222332629811384,6100.0
0.0223989714455944,6133.333333333334
0.0225969410655425,6166.666666666667
0.0227072263576394,6200.0
0.0228397545489557,6233.333333333333
0.0228084610516257,6266.666666666667
0.022705092466535,6300.0
0.0225306164518464,6333.333333333333
0.0225050595598522,6366.666666666666
0.0227094050068753,6400.0
0.0226660879629793,6433.333333333334
0.0228614452211111,6466.666666666667
0.0226713700526724,6500.0
0.0227362668189945,6533.333333333333
0.0226916410726052,6566.666666666666
0.0228482459856664,6600.0
0.0226776626674609,6633.333333333334
0.0221098887729236,6666.666666666667
0.0214845842915604,6700.0
0.0213011642157115,6733.333333333333
0.0209917991759714,6766.666666666667
0.020858747755814,6800.0
0.0208342247135709,6833.333333333333
0.0210427389706105,6866.666666666666
0.0209413428952054,6900.0
0.0209258042594833,6933.333333333334
0.0210938622105394,6966.666666666667
0.0212480760308397,7000.0
0.0212354542382941,7033.333333333333
0.021145294975001,7066.666666666666
0.0212241587993383,7100.0
0.0212416447288986,7133.333333333334
0.0215052184196907,7166.666666666667
0.0214215289125083,7200.0
0.021526337322501,7233.333333333333
0.0216794340807511,7266.666666666667
0.021983000736323,7300.0
0.0218596284192903,7333.333333333333
0.0221900329319196,7366.666666666666
0.0222812695423026,7400.0
0.0224301949689544,7433.333333333334
0.0225302048031332,7466.666666666667
0.0225766454601598,7500.0
0.0227153893579257,7533.333333333333
0.0226463735828899,7566.666666666666
0.0226250876250885,7600.0
0.0226303337821953,7633.333333333334
0.0226529858085416,7666.666666666667
0.0227607841876657,7700.0
0.0226809627915117,7733.333333333333
0.0227577942185322,7766.666666666667
0.0226861749072252,7800.0
0.022668487881288,7833.333333333333
0.022617933258719,7866.666666666666
0.0226790924060177,7900.0
0.0225857263173004,7933.333333333334
0.0226666345165004,7966.666666666667
0.0227080755013309,8000.0
0.0225909188907422,8033.333333333333
0.0226606444918857,8066.666666666666
0.0225657484316115,8100.0
0.0226244723584218,8133.333333333333
0.0226037316933261,8166.666666666666
0.0225586520616831,8200.0
0.0225314523572131,8233.333333333332
0.0225493871288601,8266.666666666668
0.0224702490821803,8300.0
0.0223941728698033,8333.333333333334
0.0224905623386625,8366.666666666668
0.0224071117516369,8400.0
0.0224528098019497,8433.333333333334
0.0224083076132125,8466.666666666666
0.0222948230604401,8500.0
0.0221360470628985,8533.333333333334
0.0219740951293471,8566.666666666666
0.022113103793512,8600.0
0.0225932759421016,8633.333333333332
0.022943728944802,8666.666666666666
0.0228234216140522,8700.0
0.0221542182331126,8733.333333333332
0.0226156190743128,8766.666666666668
0.0236220806352775,8800.0
0.0233878840373995,8833.333333333334
0.0237586874899541,8866.666666666668
0.0239878018337405,8900.0
0.0235935753802994,8933.333333333334
0.023022469841884,8966.666666666666
0.0225799821472101,9000.0
0.0218157547355586,9033.333333333334
0.0215514333948844,9066.666666666666
0.0216909646574913,9100.0
0.021152580463793,9133.333333333332
0.0212841996237964,9166.666666666666
0.0212398871843135,9200.0
0.0208303175179823,9233.333333333332
0.0205295567558619,9266.666666666668
0.0205149946038405,9300.0
0.0203942876019039,9333.333333333334
0.0205239355130219,9366.666666666668
0.0205317347747016,9400.0
0.020374133835662,9433.333333333334
0.0202130852598501,9466.666666666666
0.0202768933319458,9500.0
0.0201919909424891,9533.333333333334
0.020242889130986,9566.666666666666
0.0203143968621646,9600.0
0.0202513402223278,9633.333333333332
0.0203135918462257,9666.666666666666
0.0203024432895813,9700.0
0.0203008937757439,9733.333333333332
0.0202314921982413,9766.666666666668
0.0202034755003088,9800.0
0.0201243771685863,9833.333333333334
0.0201376236837566,9866.666666666668
0.0201178260913665,9900.0
0.0200792275629612,9933.333333333334
0.0199006382131271,9966.666666666666
0.0198588013394872,10000.0
0.0197999223352124,10033.333333333334
0.0197839474653281,10066.666666666666
0.0196308273824177,10100.0
0.0194744765190223,10133.333333333332
0.0192471651083437,10166.666666666666
0.0190998257585117,10200.0
0.0189626698287526,10233.333333333332
0.0187997180868396,10266.666666666668
0.0187908282397496,10300.0
0.0188160144587838,10333.333333333334
0.0187733561789111,10366.666666666668
0.0187011877925267,10400.0
0.0185962419561661,10433.333333333334
0.0184468248204829,10466.666666666666
0.0184225741093967,10500.0
0.0183344050068791,10533.333333333334
0.0183700438251645,10566.666666666666
0.0182602533940738,10600.0
0.0181714078764421,10633.333333333332
0.0181455175048619,10666.666666666666
0.0180872865478677,10700.0
0.0180668850359245,10733.333333333332
0.0181128881979945,10766.666666666668
0.0181844356441372,10800.0
0.0181701470840644,10833.333333333334
0.0180697426218698,10866.666666666668
0.0180879705277416,10900.0
0.0180495957899865,10933.333333333334
0.0179116285403281,10966.666666666666
0.0177601619866287,11000.0
0.0176983787470982,11033.333333333334
0.0176855092088482,11066.666666666666
0.0175672525569072,11100.0
0.0175080035100671,11133.333333333332
0.0175494167574677,11166.666666666666
0.0175367955953191,11200.0
0.0174762183037052,11233.333333333332
0.0174390772512929,11266.666666666668
0.017239830448666,11300.0
0.017130822969645,11333.333333333334
0.017051141521446,11366.666666666668
0.0171682628298448,11400.0
0.0170831316065691,11433.333333333334
0.0170380519749255,11466.666666666666
0.0171642856602693,11500.0
0.0169492669753252,11533.333333333334
0.0162090084876673,11566.666666666666
0.016336888137469,11600.0
0.0164262455368021,11633.333333333332
0.016597066514365,11666.666666666666
0.0169717273612172,11700.0
0.0173497557845211,11733.333333333332
0.0176084911845474,11766.666666666668
0.0178232072793309,11800.0
0.0179580364167547,11833.333333333334
0.0182181082567081,11866.666666666668
0.0184872010661513,11900.0
0.0187421566106064,11933.333333333334
0.0189802339274311,11966.666666666666
0.0185088022220347,12000.0
0.018333629619557,12033.333333333334
0.018482200133153,12066.666666666666
0.0189580515462483,12100.0
0.019590951040923,12133.333333333332
0.0189499433904353,12166.666666666666
0.0178137084695119,12200.0
0.017875752693066,12233.333333333332
0.0179259845527849,12266.666666666668
0.0179304383018744,12300.0
0.018049016455873,12333.333333333334
0.0184900044380069,12366.666666666668
0.0191380498315748,12400.0
0.0196988231764054,12433.333333333334
0.0199889775226108,12466.666666666666
0.0196973240942703,12500.0
0.0193720175956398,12533.333333333334
0.0194295532256369,12566.666666666666
0.01991508374185,12600.0
0.0190879270304011,12633.333333333332
0.0158260478445682,12666.666666666666
0.0125379473291548,12700.0
0.0124224801803601,12733.333333333332
0.0124016153272166,12766.666666666668
0.0124394409898892,12800.0
0.0123432627037609,12833.333333333334
0.0125455404512777,12866.666666666668
0.0126535014726223,12900.0
0.012810337741079,12933.333333333334
0.0129518976186319,12966.666666666666
0.0131345441983531,13000.0
0.0132828140129658,13033.333333333334
0.01340628719339,13066.666666666666
0.0136965751835865,13100.0
0.0138467607722283,13133.333333333332
0.0141753976539356,13166.666666666666
0.0143071485667493,13200.0
0.0143821354545061,13233.333333333332
0.0144815022845716,13266.666666666668
0.0146064833726863,13300.0
0.0147087462428526,13333.333333333334
0.0148226033597726,13366.666666666668
0.0150000075647661,13400.0
0.0151373828723999,13433.333333333334
0.0153311389242056,13466.666666666666
0.0154858545398798,13500.0
0.0156418473382347,13533.333333333334
0.015723244094469,13566.666666666666
0.0157137541102034,13600.0
0.0156003578128982,13633.333333333332
0.0157444758381938,13666.666666666666
0.0158490409152537,13700.0
0.0158650454137612,13733.333333333332
0.0161154564320756,13766.666666666668
0.0162299073822073,13800.0
0.0163418323347994,13833.333333333334
0.0165308774358637,13866.666666666668
0.0166165161280691,13900.0
0.0165740135560512,13933.333333333334
0.0165996334876656,13966.666666666666
0.016654158975844616,14000.0
0.016627282034225425,14033.333333333334
0.016625095820233967,14066.666666666666
